,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,41565,36088,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,26614,56361,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,37258,40260,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,29526,50808,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,27271,55010,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,24643,60873,4,1,1,1,multimat-right-multirow-both,4_1_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17689,84801,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16297,92040,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,31196,48089,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,20664,72592,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,22497,66685,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,39511,37964,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,41088,36508,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,25297,59294,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,31141,48167,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
