,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,7838,191466,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,7980,187979,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11767,127503,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11794,127219,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19873,75484,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,20061,74792,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,9724,154336,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8927,168258,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10490,142977,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10572,141858,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11176,134216,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11193,134007,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14019,106999,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13874,108126,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8219,182515,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,7571,198129,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10753,139529,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8045,186424,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10560,142060,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10651,140822,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14650,102387,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14811,101269,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,7767,193328,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,6606,227052,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8833,169897,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8047,186472,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10530,142448,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10370,144632,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16911,88711,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17041,88039,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,7525,199974,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,6411,233893,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9734,154081,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9892,151636,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15536,96565,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15482,96894,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27348,54850,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27481,54579,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9851,152333,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9233,162613,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12946,115855,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10336,145210,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12724,117940,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12719,117994,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15290,98105,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15144,99059,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8230,182367,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,7568,198185,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10438,143765,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9524,157480,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10809,138816,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10769,139269,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16871,88924,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16996,88257,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8345,179747,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,6602,227179,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9013,166505,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9107,164704,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13192,113725,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13357,112323,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21643,69316,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21787,68848,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8174,183491,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,6593,227483,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12556,119486,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12605,119007,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19641,76369,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19971,75104,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34291,43742,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34432,43562,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14816,100663,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13733,109890,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16051,93369,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14590,102797,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17837,83951,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17440,85988,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19297,77648,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18722,80091,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11635,128598,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,10688,140353,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14385,104264,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11269,133099,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18006,83299,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13097,114496,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18823,79686,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17593,85252,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,10383,144117,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,9295,160842,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11793,126960,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,9321,160577,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14158,105749,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13153,113840,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19040,78669,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18865,79415,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,10525,142459,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,8630,173384,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12415,120752,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,10018,149276,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16269,92175,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16126,92840,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,28925,51847,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,28047,53424,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14966,100096,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13987,108058,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16642,90017,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14491,103620,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22778,65795,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17570,85368,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22856,65567,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22021,68115,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11922,125189,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,10988,135750,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14235,105351,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11001,136483,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16789,89337,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15447,97094,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20128,74517,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19591,76564,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,10448,143252,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,9327,160552,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13915,107645,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,9629,155319,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14670,102085,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14682,101992,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,25374,59066,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,24444,61310,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12564,119336,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,8694,171947,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12799,117146,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12952,115563,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21050,71230,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21120,70929,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,37632,39849,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,37893,39556,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,35627,42602,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34805,43639,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39266,38186,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37598,39891,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,42132,35598,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,41136,36462,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,52905,28382,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,46168,32490,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25908,58375,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25321,59773,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,32422,46303,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,26948,55457,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36119,41529,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,30181,49699,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,53877,27841,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36661,40921,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,26052,57924,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25559,59341,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33092,45353,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,27112,55118,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36882,40673,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,30373,49386,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,54169,27693,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37783,39702,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25971,58247,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25531,59417,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,30588,49054,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,27174,55205,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36751,40813,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,30102,49835,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,53907,27827,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37348,40171,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36036,42043,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,35333,43090,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,41231,36370,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,38427,39042,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45069,33289,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,41515,36130,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,72774,20613,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,49121,30533,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,26565,56732,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25954,58335,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,31715,47292,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,28798,52095,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39045,38417,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25569,58679,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45266,33137,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,41288,36332,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,26634,56797,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,26167,57896,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,31824,47144,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,28931,51847,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39267,38203,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,25869,57987,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45927,32661,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,42489,35300,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,26466,57049,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
