,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
1,3454792,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,3454847,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,3454946,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,3455372,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,3455194,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,3455200,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,3455327,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,3455869,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,3455386,44,8,1,1,none,20,multimat-right,8_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,2363154,48,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,2366395,64,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,2377936,63,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,2369122,64,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,2382719,63,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,2377218,63,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,2377329,63,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,2369192,64,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,2382776,63,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,2377410,63,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,1796085,59,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,1808791,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,1805120,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,1805187,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,1805063,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,1805195,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,1805183,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,1805304,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,1804900,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,1805336,83,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,1634070,63,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,1643728,92,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,1650074,90,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
