,Kernel,Kernel_iterations,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,22116,67848,original,,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one
0,28702,52264,original,,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,61775,24280,original,,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,126447,10000,original,,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,207091,7242,original,,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,438840,3418,original,,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,708249,2118,original,,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,2310463,650,original,,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,6038511,249,original,,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
