,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,29777,50375,8,2,1,basic-multirow_both,8_2_1,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,22331,67163,8,2,2,basic-multirow_both,8_2_2,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,27735,54073,8,2,4,basic-multirow_both,8_2_4,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,23936,62660,8,2,8,basic-multirow_both,8_2_8,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,34383,43629,8,4,1,basic-multirow_both,8_4_1,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,39844,37620,8,4,2,basic-multirow_both,8_4_2,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,32502,46154,8,4,4,basic-multirow_both,8_4_4,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,23616,63518,8,4,8,basic-multirow_both,8_4_8,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,43215,34712,8,8,1,basic-multirow_both,8_8_1,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,40490,37046,8,8,2,basic-multirow_both,8_8_2,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,31964,46927,8,8,4,basic-multirow_both,8_8_4,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,32439,46239,8,8,8,basic-multirow_both,8_8_8,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one
0,39820,37674,4,1,1,basic-multirow_both,4_1_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,29729,50456,4,1,2,basic-multirow_both,4_1_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,31926,46990,4,1,4,basic-multirow_both,4_1_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,24731,60649,4,1,8,basic-multirow_both,4_1_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,43232,34704,4,2,1,basic-multirow_both,4_2_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,27988,53635,4,2,2,basic-multirow_both,4_2_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,34672,43264,4,2,4,basic-multirow_both,4_2_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,27895,53768,4,2,8,basic-multirow_both,4_2_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,48689,30808,4,4,1,basic-multirow_both,4_4_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,55682,26941,4,4,2,basic-multirow_both,4_4_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,43489,34491,4,4,4,basic-multirow_both,4_4_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,26846,55875,4,4,8,basic-multirow_both,4_4_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,59852,25063,4,8,1,basic-multirow_both,4_8_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,56998,26318,4,8,2,basic-multirow_both,4_8_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,41759,35924,4,8,4,basic-multirow_both,4_8_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,40607,36941,4,8,8,basic-multirow_both,4_8_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,39139,38313,8,1,1,basic-multirow_both,8_1_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,30716,48835,8,1,2,basic-multirow_both,8_1_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,32329,46393,8,1,4,basic-multirow_both,8_1_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,28245,53097,8,1,8,basic-multirow_both,8_1_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,45006,33327,8,2,1,basic-multirow_both,8_2_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,31019,48360,8,2,2,basic-multirow_both,8_2_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,37537,39950,8,2,4,basic-multirow_both,8_2_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,31261,47980,8,2,8,basic-multirow_both,8_2_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,49724,30167,8,4,1,basic-multirow_both,8_4_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,56203,26690,8,4,2,basic-multirow_both,8_4_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,44271,33885,8,4,4,basic-multirow_both,8_4_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,30168,49747,8,4,8,basic-multirow_both,8_4_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,59922,25032,8,8,1,basic-multirow_both,8_8_1,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,55500,27028,8,8,2,basic-multirow_both,8_8_2,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,42373,35395,8,8,4,basic-multirow_both,8_8_4,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,40737,36817,8,8,8,basic-multirow_both,8_8_8,32_32_1_1,2048,32,32,1024,1,1,1x1,one_to_one
0,98797,15182,4,1,1,basic-multirow_both,4_1_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,73701,20352,4,1,2,basic-multirow_both,4_1_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,84726,17705,4,1,4,basic-multirow_both,4_1_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,59854,25062,4,1,8,basic-multirow_both,4_1_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,113114,10000,4,2,1,basic-multirow_both,4_2_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,72603,20661,4,2,2,basic-multirow_both,4_2_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,94237,15918,4,2,4,basic-multirow_both,4_2_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,70869,21167,4,2,8,basic-multirow_both,4_2_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,128624,10000,4,4,1,basic-multirow_both,4_4_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,156189,9600,4,4,2,basic-multirow_both,4_4_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,120902,10000,4,4,4,basic-multirow_both,4_4_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,66437,22579,4,4,8,basic-multirow_both,4_4_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,164411,9116,4,8,1,basic-multirow_both,4_8_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,152805,9814,4,8,2,basic-multirow_both,4_8_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,106557,10000,4,8,4,basic-multirow_both,4_8_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,93801,15992,4,8,8,basic-multirow_both,4_8_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,102546,10000,8,1,1,basic-multirow_both,8_1_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,81348,18440,8,1,2,basic-multirow_both,8_1_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,88532,16943,8,1,4,basic-multirow_both,8_1_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,72768,20615,8,1,8,basic-multirow_both,8_1_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,118767,10000,8,2,1,basic-multirow_both,8_2_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,82465,18192,8,2,2,basic-multirow_both,8_2_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,103869,10000,8,2,4,basic-multirow_both,8_2_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,82141,18261,8,2,8,basic-multirow_both,8_2_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,135187,10000,8,4,1,basic-multirow_both,8_4_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,155585,9639,8,4,2,basic-multirow_both,8_4_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,123316,10000,8,4,4,basic-multirow_both,8_4_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,81896,18317,8,4,8,basic-multirow_both,8_4_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,184595,8125,8,8,1,basic-multirow_both,8_8_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,163549,9163,8,8,2,basic-multirow_both,8_8_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,120084,10000,8,8,4,basic-multirow_both,8_8_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,107734,10000,8,8,8,basic-multirow_both,8_8_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,139509,10000,4,1,1,basic-multirow_both,4_1_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
