,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,286988,523,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,287150,523,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,287029,523,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,246541,620,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,250084,600,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,250019,601,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,250113,600,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,249921,604,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,253405,607,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,250251,603,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,250185,606,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,250667,607,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,250663,606,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,234993,653,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,238144,629,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,237918,631,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,237876,631,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,238099,629,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,243824,635,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,239548,627,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,238356,630,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,238153,631,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,238269,630,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,244849,621,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,248254,608,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,249163,603,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,249124,602,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,248823,606,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,253520,605,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,248683,608,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,249273,605,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,249658,607,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,249266,603,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,591670,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,591823,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,591666,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,592061,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,591827,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,591767,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,591872,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,591839,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,591722,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,592029,254,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,595842,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,595959,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,595972,252,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
