,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,882392,170,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,877406,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,877376,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,877334,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,877418,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,877292,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,877394,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,877364,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,877370,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,877011,171,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,963163,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,963131,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,963177,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,963117,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,963170,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,963177,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,963091,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,963085,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,963177,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,963085,156,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,954186,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,954173,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,954095,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,954128,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,954128,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,954147,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,954199,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,954186,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,954089,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,954115,158,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,672467,228,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,677674,221,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,673461,223,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,674441,224,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,673557,223,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,673589,223,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,674856,225,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,673525,223,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,673511,223,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,673571,223,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,613025,248,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,616196,244,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,616175,244,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,617810,245,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,616317,244,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,616334,244,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,616376,245,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,616242,244,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,616208,244,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,616259,244,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,639577,235,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,633220,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,633229,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,633812,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,633648,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,633264,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,634560,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,633212,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,633207,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,634953,237,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,544652,275,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,549936,274,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,550015,273,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,549846,273,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,549959,274,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,549880,273,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,549835,273,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,550645,273,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,550164,274,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,549906,273,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,489180,309,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,490844,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,490860,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,491205,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,490947,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,490920,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,490730,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,490512,307,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,490676,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,490723,306,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,473902,318,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,476371,315,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,475782,315,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,476004,316,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,476368,315,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,476273,315,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,475851,315,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,476610,316,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,476358,315,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,476322,315,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,656397,230,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,658899,228,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,659478,229,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,658822,228,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,658890,228,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,659286,229,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,658849,228,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,659379,228,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,659732,230,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,658818,228,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,698748,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,698534,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,700363,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,698501,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,698501,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,698610,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,698496,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,699939,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,698482,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,698539,215,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,696496,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,697777,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,697782,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,697777,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,697844,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,697772,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,697839,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,697834,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,697796,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,697777,215,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,538135,281,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,539996,279,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,539883,278,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,539876,278,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,539935,278,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,540609,279,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,539950,278,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,539835,278,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,539600,279,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,539887,278,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,470268,325,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,474092,317,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,474105,317,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,474312,317,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,477667,318,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,474037,316,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,475123,317,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,474441,317,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,473507,320,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,474716,317,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,462469,330,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,468197,321,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,468204,321,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,467358,321,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,466224,323,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,468210,321,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,468175,321,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,467543,321,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,467280,323,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,468216,321,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,478456,313,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,472574,317,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,469449,320,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,469500,320,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,472358,320,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,469380,319,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,469436,320,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,469382,320,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,471638,320,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,473430,317,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,430124,349,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,426347,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,426315,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,426266,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,426845,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,427275,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,426254,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,426184,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,426295,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,426932,352,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,431773,347,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,428264,348,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,427007,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,427106,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,427077,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,427054,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,427135,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
7,427211,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
8,426929,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
9,427118,352,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
0,485566,317,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
1,492255,305,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
2,490764,305,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
3,490609,308,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
4,492305,305,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
5,491674,305,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
6,490989,305,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_4000,1024256,16,16,256,1,4000,1x4000,one_to_many_saturated
