,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
6,386542,389,8,1,1,none,20,multimat-right,8_1,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
7,386525,389,8,1,1,none,20,multimat-right,8_1,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
8,386614,389,8,1,1,none,20,multimat-right,8_1,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
9,386535,388,8,1,1,none,20,multimat-right,8_1,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
0,276260,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
1,276217,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
2,276326,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
3,276126,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
4,276363,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
5,276441,542,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
6,276278,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
7,276309,544,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
8,276174,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
9,276089,543,8,2,1,none,20,multimat-right,8_2,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
0,222449,676,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
1,222247,676,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
2,222299,675,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
3,222204,674,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
4,222267,675,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
5,222479,676,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
6,222428,674,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
7,222384,675,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
8,222072,674,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
9,222390,676,8,4,1,none,20,multimat-right,8_4,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
0,212684,706,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
1,212329,703,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
2,213024,703,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
3,212636,707,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
4,212823,707,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
5,212980,704,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
6,212652,705,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
7,212627,708,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
8,213079,703,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
9,212999,706,8,8,1,none,20,multimat-right,8_8,16_16_10_2560,657920,16,16,256,10,2560,10x2560,n_to_mn_saturated
0,2958735,41,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,2976683,51,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,2980848,51,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,2987167,50,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,2982802,51,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,2987378,50,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,2994654,51,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,2994883,50,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,2994401,51,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,2995004,50,4,1,1,none,20,multimat-right,4_1,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,2030282,55,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,2046594,73,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,2051146,74,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,2060133,72,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,2066682,73,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,2058963,73,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,2061252,72,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,2063437,74,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,2064601,72,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,2063516,72,4,2,1,none,20,multimat-right,4_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,1559761,66,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,1584248,96,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,1586464,94,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,1586343,96,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,1588546,93,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,1587432,93,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,1588114,96,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,1592185,94,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,1601664,94,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,1589609,95,4,4,1,none,20,multimat-right,4_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,1376321,112,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,1366843,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,1366647,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,1368156,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,1372772,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,1365459,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,1370254,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,1371297,100,4,8,1,none,20,multimat-right,4_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
