,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,3621555,416,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3261653,465,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3259683,463,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4375435,343,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4601595,326,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3612305,416,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3845958,391,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3069038,489,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3134994,479,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2793820,541,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2823953,533,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
