,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,56924,26351,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,56924,26351,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,56924,26351,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,24475,61224,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,24475,61273,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,24474,61278,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,24474,61279,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,24474,61276,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,24474,61272,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,24475,61275,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,24475,61276,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,24474,61267,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,24474,61277,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
