,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,611506,246,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,612546,245,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,610996,245,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,611701,245,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,612898,245,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,611996,245,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,611714,245,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,612562,246,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,576416,261,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,577381,260,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,577580,261,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,581310,258,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,580683,257,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,582258,259,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,583017,258,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,581268,258,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,583108,257,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,580029,258,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,527704,284,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,524115,287,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,525822,284,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,531050,283,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,527929,280,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,531074,282,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,531807,285,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,528961,284,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,528790,283,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,531232,282,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,786146,191,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,785511,190,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,786597,190,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,785795,191,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,789082,191,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,787450,191,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,787271,190,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,786500,191,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,786907,191,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,787374,191,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,639859,234,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,641225,234,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,638736,235,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,638684,233,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,639356,234,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,642346,235,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,639863,235,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,640374,232,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,643440,236,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,641420,235,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,603723,248,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,605136,248,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,606943,250,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,605895,249,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,605930,248,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,604671,248,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,604857,249,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,605316,247,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,606199,249,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,606475,249,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,554791,272,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,558156,269,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,552124,270,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,557500,269,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,558361,270,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,555097,272,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,552260,270,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,555172,272,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,553951,272,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,554456,271,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,2423034,63,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2403677,62,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2407570,64,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2407779,63,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2407439,63,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2401550,63,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2405823,64,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2407850,61,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2394891,62,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2413593,62,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1966307,76,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1983804,74,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1974522,75,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1982719,77,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1993638,74,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1971993,74,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1974817,77,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1978273,75,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1975726,76,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1983741,74,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1977618,76,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1976277,75,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1972714,76,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1975858,77,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1975727,76,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1976002,77,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1978582,77,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1976683,77,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1974259,77,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1974385,75,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1647644,91,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1646651,92,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1640433,94,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1651565,95,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1654959,94,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1652225,91,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1650262,91,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1647351,97,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1652560,95,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1647753,89,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2465624,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2470169,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2474445,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2475941,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2469653,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2482809,62,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2488826,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2485254,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2484694,59,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2481140,61,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2053025,73,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2075916,77,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2047398,73,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2064333,78,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2063113,70,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2080080,74,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2050599,70,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2053250,71,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2069555,70,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2049963,76,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1959292,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1959647,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1959925,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1959977,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1960114,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1959777,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1960048,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1959852,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1960259,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1959662,77,8,4,1,none,20,multimat-right,8_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1881664,80,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1859471,81,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1885865,79,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1888312,87,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1890328,79,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1869932,84,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1870388,87,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1878364,83,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1882542,80,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1861264,82,8,8,1,none,20,multimat-right,8_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,4586636,25,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,4574097,33,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,4571745,33,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,4574758,33,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,4576384,33,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,4585027,34,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,4573038,34,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,4572869,33,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,4582352,33,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,4577856,33,4,1,1,none,20,multimat-right,4_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
0,3588921,30,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,3629386,42,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,3634458,42,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,3635138,42,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,3633964,42,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,3611621,42,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,3637307,42,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,3631950,41,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,3625792,40,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,3645301,42,4,2,1,none,20,multimat-right,4_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
0,3163099,32,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,3163259,47,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,3131980,50,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,3136345,47,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,3142425,48,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,3132856,49,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,3136283,49,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,3124018,49,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,3137408,49,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,3143060,49,4,4,1,none,20,multimat-right,4_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
0,2932892,52,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,2938964,53,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,2938606,53,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,2929686,50,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,2910673,53,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,2913058,52,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,2941681,53,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,2951091,50,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,2922455,51,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,2933351,51,4,8,1,none,20,multimat-right,4_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
0,4664373,25,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,4661559,33,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,4654097,31,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,4657166,32,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,4653973,32,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,4669625,32,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,4655723,33,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,4653567,33,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,4643566,33,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,4658360,33,8,1,1,none,20,multimat-right,8_1,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
0,3686255,29,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,3682083,39,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,3725126,41,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,3720802,41,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,3720739,39,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,3690809,41,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,3683743,41,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,3696702,39,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,3694739,41,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,3705398,41,8,2,1,none,20,multimat-right,8_2,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
0,3325267,32,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,3317912,46,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,3318229,43,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,3303246,48,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,3285716,43,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,3301463,47,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,3327743,45,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,3299389,49,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,3310318,45,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,3330659,47,8,4,1,none,20,multimat-right,8_4,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
0,3105776,49,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
1,3093894,48,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
2,3087791,47,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
3,3112057,48,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
4,3152455,45,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
5,3117332,51,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
6,3091677,51,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
7,3096832,45,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
8,3106627,51,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
9,3108503,48,8,8,1,none,20,multimat-right,8_8,128_128_4_16,327680,128,128,16384,4,16,4x16,n_to_mn
