,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,27148,5510,4,1,16,rectangle,20,multimat-right-work-distribution,4_1_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,27301,5488,4,1,16,rectangle,20,multimat-right-work-distribution,4_1_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,27215,5470,4,1,16,rectangle,20,multimat-right-work-distribution,4_1_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,27180,5457,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,27127,5482,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,27220,5457,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,27148,5489,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,27145,5512,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,27099,5519,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,27173,5512,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,27152,5524,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,27151,5494,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,27097,5513,4,1,16,triangle,20,multimat-right-work-distribution,4_1_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,14274,9500,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,14304,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,14295,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,14268,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,14224,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,14326,9987,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,14306,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,14321,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,14248,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,14307,10000,4,2,1,rectangle,20,multimat-right-work-distribution,4_2_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,14286,9500,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,14358,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,14332,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,14311,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,14592,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,14357,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,14347,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,14341,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,14269,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,14329,10000,4,2,1,triangle,20,multimat-right-work-distribution,4_2_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,17080,8574,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,17107,8615,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,17127,8627,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,17098,8696,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,17109,8740,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,17080,8762,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,17120,8741,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,17111,8740,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,17116,8720,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,17090,8766,4,2,4,rectangle,20,multimat-right-work-distribution,4_2_4_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,17020,8508,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,17069,8623,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,17047,8654,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,17012,8631,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,17011,8710,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,17020,8786,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,17056,8775,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,17027,8771,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,17008,8778,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,17014,8661,4,2,4,triangle,20,multimat-right-work-distribution,4_2_4_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,21383,6905,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,21387,6920,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,21386,6896,4,2,8,rectangle,20,multimat-right-work-distribution,4_2_8_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
