,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
4,105437,1423,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,105447,1423,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,105416,1422,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,105432,1423,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,105448,1422,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,105422,1423,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,133339,1125,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,133409,1125,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,133296,1126,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,133354,1126,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,133468,1127,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,133393,1125,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,133420,1124,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,133389,1125,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,133385,1125,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,133408,1127,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,129319,1160,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,129288,1160,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,129283,1159,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,129350,1159,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,129362,1160,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,129370,1159,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,129293,1160,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,129314,1160,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,129337,1160,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,129389,1160,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,118120,1270,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,118094,1268,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,118068,1270,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,118098,1270,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,118094,1270,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,118059,1270,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,118067,1271,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,118075,1271,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,118074,1271,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,118076,1271,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,153257,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,153252,980,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,153279,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,153269,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,153271,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,153241,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,153247,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,153289,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,153249,980,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,153253,979,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,151678,989,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,151679,989,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,151723,990,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,151693,989,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,151683,989,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,151665,990,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,151640,990,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,151671,989,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,151687,990,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,151650,989,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,118680,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,118705,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,118719,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,118697,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,118722,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,118716,1263,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,118699,1263,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,118695,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,118706,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,118701,1264,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,194152,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,194161,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,194140,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,194158,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,194163,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,194158,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,194166,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,194149,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,194177,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,194147,773,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,293101,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,293051,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,293125,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,293155,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,293157,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,293066,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,293105,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,293076,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,293091,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,293107,512,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,101618,1476,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,101636,1476,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,101633,1475,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,101626,1476,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,101630,1477,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,101616,1477,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,101606,1476,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,101598,1476,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,101598,1476,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,101645,1476,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,147066,1017,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,147071,1021,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,147026,1021,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,147027,1021,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,147061,1020,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,147033,1021,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,147055,1021,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,147055,1021,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,147049,1019,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,147053,1020,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,150884,995,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,150841,995,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,150874,994,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,150866,995,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,150822,995,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,150865,994,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,150846,995,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,150875,993,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,150917,995,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,150875,995,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,134741,1114,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,134665,1114,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,134662,1113,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,134687,1115,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,134697,1115,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,134711,1114,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,134620,1115,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,134667,1115,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,134675,1113,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,134721,1114,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,333409,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,333420,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,333482,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,333514,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,333493,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,333438,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,333320,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,333343,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,333424,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,333480,450,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,343980,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,344009,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,344107,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,344059,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,344110,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,344052,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,344074,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,344092,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,344066,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,344033,436,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,214624,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,214620,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,214647,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,214662,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,214655,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,214681,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,214657,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,214673,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,214715,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,214648,699,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,302516,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,302523,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,302555,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,302525,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,302558,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,302513,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,302816,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,302522,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,302518,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,302553,496,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,215092,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,215050,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,215061,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,215057,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,215084,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,215051,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,215029,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,215063,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,215054,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,215088,698,4,4,4,2,20,multimat-right-multirow-both,4_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,151425,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,151487,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,151427,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,151449,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,151457,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,151439,990,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,151412,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,151450,990,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,151455,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,151422,991,4,4,4,4,20,multimat-right-multirow-both,4_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,167142,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,167109,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,167200,897,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,167137,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,167141,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,167150,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,167118,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,167130,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,167121,898,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,167147,897,8,1,1,1,20,multimat-right-multirow-both,8_1_1_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,164636,912,8,1,1,2,20,multimat-right-multirow-both,8_1_1_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
