,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,29774,4994,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,29806,5014,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,29812,5005,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,29786,4968,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,29751,5013,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,29786,4998,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,29792,4977,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,29804,5003,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,30756,4859,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,30753,4877,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,30720,4872,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,30738,4885,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,30739,4876,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,30737,4876,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,30732,4866,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,30739,4884,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,30778,4877,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,30774,4875,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,29120,5137,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,29106,5139,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,29112,5135,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,29100,5145,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,29097,5146,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,29095,5153,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,29106,5144,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,29106,5140,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,29135,5132,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,29110,5153,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,27069,5559,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,27213,5519,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,27150,5506,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,27203,5512,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,27194,5504,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,27118,5537,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,27045,5525,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,27064,5545,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,27105,5519,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,27069,5559,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,30270,4934,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,30240,4949,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,30257,4946,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,30248,4957,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,30263,4972,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,30229,4961,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,30238,4964,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,30228,4963,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,30245,4954,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,30240,4971,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,28252,5300,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,28230,5311,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,28198,5317,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,28211,5312,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,28231,5306,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,28220,5328,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,28209,5318,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,28199,5316,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,28235,5310,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,28202,5332,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,31473,4749,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,31501,4744,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,31302,4753,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,31366,4781,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,31424,4780,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,31291,4764,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,31418,4744,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,31385,4774,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,31493,4771,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,31404,4779,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,30561,4900,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,30514,4911,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,30491,4916,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,30468,4913,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,30504,4915,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,30499,4921,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,30482,4917,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,30497,4924,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,30493,4915,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,30491,4923,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,35761,4189,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,35730,4190,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,35748,4202,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,35728,4201,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,35756,4187,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,35737,4201,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,35729,4198,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,35736,4203,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,35776,4188,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,35723,4188,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,38231,3920,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,38246,3911,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,38238,3906,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,38222,3918,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,38255,3923,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,38221,3920,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,38247,3926,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,38217,3920,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,38276,3924,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,38215,3923,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,22055,6767,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,22081,6741,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,22060,6784,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,22074,6769,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,22080,6804,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,22056,6786,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,22064,6778,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,22068,6798,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,22082,6789,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,22072,6781,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,20932,7154,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,20925,7162,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,20922,7149,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,20921,7143,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,20948,7153,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,20904,7211,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,20910,7169,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,20921,7151,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,20945,7145,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,20919,7151,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,25116,5906,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,25110,5940,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,25062,5931,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,25129,5960,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,25094,5962,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,25101,5918,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,25153,5969,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,25091,5948,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,25085,5984,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,25063,5964,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,21755,6841,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,21756,6875,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,21742,6883,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,21741,6895,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,21772,6868,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,21740,6911,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,21751,6878,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,21744,6896,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,21766,6915,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,21744,6895,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,27544,5409,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,27461,5406,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,27432,5439,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,27440,5440,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,27550,5450,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,27443,5404,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,27546,5440,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,27449,5462,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,27592,5460,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,27514,5465,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,26950,5550,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,26916,5575,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,26907,5564,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,26869,5586,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,26878,5581,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,26868,5605,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,26875,5583,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,26873,5586,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,26904,5575,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,26859,5591,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,33731,4431,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,33718,4424,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,33686,4451,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,33680,4448,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,33709,4448,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,33694,4449,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,33717,4447,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,33692,4458,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,33740,4435,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,33691,4449,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,34991,4273,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,34941,4273,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,34998,4279,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,34991,4293,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
4,34992,4270,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
5,34962,4282,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
6,34977,4292,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
7,34954,4284,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
8,34999,4279,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
9,34973,4280,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
0,19358,7706,8,4,1,rectangle,20,multimat-right-work-distribution,8_4_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
1,19376,7715,8,4,1,rectangle,20,multimat-right-work-distribution,8_4_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
2,19358,7729,8,4,1,rectangle,20,multimat-right-work-distribution,8_4_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
3,19362,7723,8,4,1,rectangle,20,multimat-right-work-distribution,8_4_1_rectangle,32_32_4_16,20480,32,32,1024,4,16,4x16,n_to_mn
