,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
9,1413481,1064,8,2,2,1,none,multimat-both,8_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1007040,1505,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1008594,1497,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1007733,1497,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1008510,1491,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1007398,1496,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1008242,1495,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1008778,1496,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1007641,1497,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1008301,1493,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1008113,1497,8,2,4,1,none,multimat-both,8_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,2096881,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,2096704,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,2096808,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,2097070,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,2096963,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,2096950,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,2096896,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,2096853,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,2096800,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,2096818,716,8,4,1,1,none,multimat-both,8_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1196304,1258,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1197320,1259,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1196134,1259,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1196593,1253,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1197462,1259,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1196656,1259,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1196174,1257,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1197474,1259,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1197427,1259,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1196579,1259,8,4,2,1,none,multimat-both,8_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,829165,1834,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,830282,1817,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,829878,1817,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,830026,1816,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,829933,1817,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,830205,1817,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,829680,1817,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,830674,1811,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,829787,1817,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,830626,1817,8,4,4,1,none,multimat-both,8_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,21901935,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,21901637,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,21901445,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,21901920,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,21901802,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,21901802,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,21901356,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,21901830,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,21902306,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,21902290,69,4,1,1,1,none,multimat-both,4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,15063223,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,15056783,100,4,1,2,1,none,multimat-both,4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
