,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,13235,113337,8,1,1,1,none,multimat-both,8_1_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,13235,113338,8,1,1,1,none,multimat-both,8_1_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,13235,113337,8,1,1,1,none,multimat-both,8_1_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,15624,96006,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,15618,96066,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,15625,96026,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,15618,96064,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,15624,96027,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,15618,96071,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,15624,96031,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,15617,96061,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,15624,96025,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,15618,96057,8,1,2,1,none,multimat-both,8_1_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,15663,95768,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,15661,95800,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,15662,95799,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,15661,95804,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,15663,95792,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,15661,95801,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,15662,95789,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,15662,95796,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,15662,95784,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,15662,95786,8,1,4,1,none,multimat-both,8_1_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
