,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
5,26471,56649,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,26471,56672,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,26475,56685,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,26478,56657,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,26473,56661,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,29353,51122,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,29351,51118,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,29352,51117,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,29349,51122,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,29351,51117,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,29350,51119,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,29352,51119,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,29350,51115,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,29351,51119,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,29352,51117,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,24587,61014,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,24587,61025,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,24587,61021,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,24584,61027,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,24585,61026,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,24587,61016,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,24588,61013,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,24586,61019,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,24586,61030,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,24586,61029,8,4,1,1,none,multimat-both,8_4_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,29015,51702,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,29010,51696,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,29002,51696,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,28993,51697,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,29003,51749,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,29006,51728,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,29011,51683,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,29020,51716,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,29033,51679,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,29020,51657,8,4,2,1,none,multimat-both,8_4_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,28964,51772,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,28954,51801,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,28961,51812,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,28964,51800,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
