,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,19330,77602,8,1,4,2,multimat-right-multirow-both,8_4_1_2,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,19118,78462,8,1,4,4,multimat-right-multirow-both,8_4_1_4,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,25890,57985,8,2,4,1,multimat-right-multirow-both,8_4_2_1,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,21259,70571,8,2,4,2,multimat-right-multirow-both,8_4_2_2,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,20810,72079,8,2,4,4,multimat-right-multirow-both,8_4_2_4,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,31130,48188,8,4,4,1,multimat-right-multirow-both,8_4_4_1,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,29630,50631,8,4,4,2,multimat-right-multirow-both,8_4_4_2,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,24162,62086,8,4,4,4,multimat-right-multirow-both,8_4_4_4,16_16_1_2,768,16,16,256,1,2,1x2,one_to_many
0,19134,78433,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,14496,103437,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,14015,107016,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,21747,68972,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,17578,85344,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,19181,78200,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,23035,65126,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,21440,69966,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,19238,77967,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,22000,68168,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,21173,70853,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,21476,69848,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,32437,46239,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,23053,65060,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,19194,78148,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,41098,36500,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,32279,46490,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,26143,57382,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,23051,65077,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,30009,49989,4,1,4,2,multimat-right-multirow-both,4_4_1_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,22020,68131,4,1,4,4,multimat-right-multirow-both,4_4_1_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,39724,37761,4,2,4,1,multimat-right-multirow-both,4_4_2_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,34863,43026,4,2,4,2,multimat-right-multirow-both,4_4_2_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,25636,58510,4,2,4,4,multimat-right-multirow-both,4_4_2_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,50310,29820,4,4,4,1,multimat-right-multirow-both,4_4_4_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,41581,36075,4,4,4,2,multimat-right-multirow-both,4_4_4_2,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,34372,43641,4,4,4,4,multimat-right-multirow-both,4_4_4_4,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,19689,76167,8,1,1,1,multimat-right-multirow-both,8_1_1_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
