,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,11434157,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11512320,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11625554,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11410135,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11870010,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11587738,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11658619,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11195207,100,4,1,4,1,none,multimat-both,4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,17454785,90,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,17790359,95,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,17480867,94,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,18312453,94,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,18081105,94,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,18139704,93,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,18612179,92,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,18578206,91,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17673542,94,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,18635578,95,4,2,1,1,none,multimat-both,4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11513934,143,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11614709,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11672698,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11510845,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11683450,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11925543,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11001722,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11903222,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11247319,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11091323,100,4,2,2,1,none,multimat-both,4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,8592489,194,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,8783611,177,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,8967327,173,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,9001863,171,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,9005257,188,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,9276113,166,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,9292019,164,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,9075712,189,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,9280109,183,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,9485398,165,4,2,4,1,none,multimat-both,4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,16361563,99,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,16583157,100,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16697938,100,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16708167,100,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16593714,100,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,16817645,100,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15814062,100,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16329440,100,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17243379,97,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,15866838,99,4,4,1,1,none,multimat-both,4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,10230116,169,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,10121420,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,10501560,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,10591852,160,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,10516541,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,10351175,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,10428116,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11999160,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,10676255,160,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,10572329,100,4,4,2,1,none,multimat-both,4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,6872512,246,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,7160239,232,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,7398121,210,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,7315387,213,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,7378878,236,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,7510815,205,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,7240353,237,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,7484667,231,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,7405871,233,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,7465760,233,4,4,4,1,none,multimat-both,4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,21512570,76,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,20946527,79,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,22421748,79,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,22472622,75,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,22930486,79,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,22878116,79,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,22898594,77,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,20792766,78,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,22586342,79,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,22563827,79,8,1,1,1,none,multimat-both,8_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,15655573,110,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,16660510,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,15293481,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16963747,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16903546,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,15249898,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15369755,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,15960781,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,16153782,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,17359400,100,8,1,2,1,none,multimat-both,8_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,12642857,137,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,12672858,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,12754370,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11608842,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11743692,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,12605523,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11784110,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,12960174,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,13140612,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,13069752,100,8,1,4,1,none,multimat-both,8_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,18364150,89,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,18764954,91,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,18971096,93,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,18992785,90,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,18954611,91,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,18970105,93,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,18972504,92,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,18811631,94,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,19124887,91,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,18616144,88,8,2,1,1,none,multimat-both,8_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11755079,144,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11035769,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11770610,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,12274810,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11103874,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,12314849,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,12492636,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,12486369,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,12298762,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11411279,100,8,2,2,1,none,multimat-both,8_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,8772744,195,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,8973190,170,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,8989804,170,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,9179774,169,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,9413276,167,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,9414674,163,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,9425662,163,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,9284271,186,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,9180838,166,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,9293514,182,8,2,4,1,none,multimat-both,8_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,16360611,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,17000653,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16231322,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,17062276,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,15852677,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,17049046,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,15711681,98,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16494396,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17602570,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,17540566,100,8,4,1,1,none,multimat-both,8_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,9746648,174,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,10312866,164,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,10619074,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,10345983,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,10350550,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,12828447,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,10869505,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,10157165,167,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,10527480,163,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,10465003,100,8,4,2,1,none,multimat-both,8_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,6766629,249,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,7052155,240,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,7327310,227,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,7335157,212,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,7188322,215,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,7098065,240,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,7276084,236,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,7387192,234,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,7383601,239,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,7542554,205,8,4,4,1,none,multimat-both,8_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,233961181,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,233866088,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,233953578,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,234122279,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,234342703,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,234388183,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,234947405,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,234658673,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,235514840,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,235483869,7,4,1,1,1,none,multimat-both,4_1_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,163582980,9,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,163745690,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,163659704,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,164283886,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,164470703,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,165160961,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,166389965,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,166841857,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,168223120,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,167580261,10,4,1,2,1,none,multimat-both,4_1_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,125691304,12,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,126996873,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,127379929,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,128841158,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,128917743,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,129950636,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,130975905,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,130113206,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,130075646,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,132521822,13,4,1,4,1,none,multimat-both,4_1_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,202915832,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,203994247,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,206254806,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,208075378,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,202833663,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,207549316,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,208325363,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,207045761,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,209101303,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,203223922,8,4,2,1,1,none,multimat-both,4_2_1,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,128033538,12,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
1,130069429,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
2,131511117,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
3,129797119,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
4,131133995,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
5,133015315,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
6,131501436,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
7,134464928,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
8,133529362,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
9,131586594,13,4,2,2,1,none,multimat-both,4_2_2,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
0,92239272,17,4,2,4,1,none,multimat-both,4_2_4,64_64_128_128,1048576,64,64,4096,128,128,128x128,n_to_m_saturated
