,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,32833,45685,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,22807,65749,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,25309,59258,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,26338,56933,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,26334,56950,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,20293,73915,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,20290,73921,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,26581,56418,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,26567,56451,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,20450,73343,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,20422,73448,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,25355,59161,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,28963,51791,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,19734,76005,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,23365,64192,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,22228,67478,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,22227,67479,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,17793,84306,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,17807,84223,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,99771,15034,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,103490,10000,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,73295,20465,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,76385,19638,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,81531,18397,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,81487,18408,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,58716,25546,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,58694,25557,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,83307,18006,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
