,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
5,23115,64886,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,23114,64883,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,23115,64899,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,23116,64891,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,23115,64890,8,2,1,1,none,multimat-both,8_2_1,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,27374,54774,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,27374,54796,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,27373,54795,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,27373,54795,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,27376,54796,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,27376,54788,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,27376,54790,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,27376,54790,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,27377,54797,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,27374,54784,8,2,2,1,none,multimat-both,8_2_2,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,29884,50196,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,29880,50193,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,29882,50200,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,29884,50193,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,29882,50196,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,29884,50194,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,29883,50197,8,2,4,1,none,multimat-both,8_2_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
