,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
5,16101067,93,8,1,1,4,1,multimat-both-multirow-both,8_1_4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,16109693,98,8,1,1,4,1,multimat-both-multirow-both,8_1_4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16119647,96,8,1,1,4,1,multimat-both-multirow-both,8_1_4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,16100858,93,8,1,1,4,1,multimat-both-multirow-both,8_1_4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,16145596,98,8,1,1,4,1,multimat-both-multirow-both,8_1_4_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,18598674,82,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,18602502,81,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,18583528,84,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,18589658,83,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,18597268,81,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,18580261,84,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,18588153,83,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,18601529,81,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,18584405,84,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,18585661,84,8,1,1,4,2,multimat-both-multirow-both,8_1_4_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,17225634,88,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,17227844,90,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,17214348,89,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,17230436,87,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,17233920,91,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,17216259,89,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,17228870,87,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,17227022,87,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17227880,88,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,17237924,90,8,1,1,4,4,multimat-both-multirow-both,8_1_4_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,14584142,104,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,14573383,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,14576342,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,14569226,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,14574079,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,14580122,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,14583489,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,14568376,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,14576629,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,14574776,100,8,2,1,4,1,multimat-both-multirow-both,8_1_4_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,13448786,112,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,13436488,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,13445601,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,13445847,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,13433385,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,13434890,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,13444720,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,13437839,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,13438986,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,13435924,100,8,2,1,4,2,multimat-both-multirow-both,8_1_4_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11939856,126,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11951564,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11952384,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11930747,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11921479,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11937238,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11945349,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11931708,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11926118,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11937751,100,8,2,1,4,4,multimat-both-multirow-both,8_1_4_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,14469846,103,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,14451466,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,14413311,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,14459658,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,14427094,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,14421678,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,14425886,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,14442700,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,14445793,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,14428671,100,8,4,1,4,1,multimat-both-multirow-both,8_1_4_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,11340960,134,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,11322388,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,11333201,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,11351387,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,11328614,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,11314995,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,11321804,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,11371519,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,11341517,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,11314063,100,8,4,1,4,2,multimat-both-multirow-both,8_1_4_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,10024145,152,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,10022573,100,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,10029896,151,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,10013470,100,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,10019645,100,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,10024152,151,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,10014259,100,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,10025699,151,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,10005852,100,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,10036306,100,8,4,1,4,4,multimat-both-multirow-both,8_1_4_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,26209676,57,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,26339803,58,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,26300594,57,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,26356573,57,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,26358663,59,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,26360195,58,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,26326428,57,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,26356892,59,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,26326298,58,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,26330812,57,8,1,2,1,1,multimat-both-multirow-both,8_2_1_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,27852559,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,27840287,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,27847083,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,27852478,54,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,27852875,54,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,27838742,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,27837180,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,27844626,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,27841610,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,27848666,55,8,1,2,1,2,multimat-both-multirow-both,8_2_1_1_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,29844396,50,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,29849841,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,29847833,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,29847431,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,29849319,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,29843314,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,29843436,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,29844159,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,29846648,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,29847713,51,8,1,2,1,4,multimat-both-multirow-both,8_2_1_1_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,17665703,86,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,17652840,88,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,17665541,85,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,17666252,85,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,17647765,89,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,17653230,87,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,17665662,85,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,17651527,89,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17650071,88,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,17645499,89,8,2,2,1,1,multimat-both-multirow-both,8_2_1_2_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,16425616,92,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,16411234,94,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16426729,92,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16409804,95,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16413750,94,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,16426317,92,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,16412962,95,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,16410667,95,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,16411012,95,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,16412628,94,8,2,2,1,2,multimat-both-multirow-both,8_2_1_2_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,17910493,81,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,17905030,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,17906944,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,17905809,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,17903834,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,17906370,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,17903164,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,17903994,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,17902664,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,17901348,84,8,2,2,1,4,multimat-both-multirow-both,8_2_1_2_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,12353586,123,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,12352399,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,12342670,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,12351754,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,12345118,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,12336547,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,12347955,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,12339639,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,12347136,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,12344483,100,8,4,2,1,1,multimat-both-multirow-both,8_2_1_4_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,12733360,115,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,12721049,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,12716892,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,12717998,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,12716359,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,12716851,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,12746578,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,12719309,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,12710769,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,12725360,100,8,4,2,1,2,multimat-both-multirow-both,8_2_1_4_2,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,12307540,121,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,12303032,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,12299438,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,12290611,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,12299233,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,12293376,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,12306268,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
7,12292690,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
8,12298475,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
9,12295670,100,8,4,2,1,4,multimat-both-multirow-both,8_2_1_4_4,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
0,16875347,89,8,1,2,2,1,multimat-both-multirow-both,8_2_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
1,16872789,90,8,1,2,2,1,multimat-both-multirow-both,8_2_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
2,16871975,89,8,1,2,2,1,multimat-both-multirow-both,8_2_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
3,16871826,89,8,1,2,2,1,multimat-both-multirow-both,8_2_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
4,16886310,93,8,1,2,2,1,multimat-both-multirow-both,8_2_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
5,16898081,92,8,1,2,2,1,multimat-both-multirow-both,8_2_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
6,16871907,89,8,1,2,2,1,multimat-both-multirow-both,8_2_2_1_1,32_32_128_128,262144,32,32,1024,128,128,128x128,n_to_m_saturated
