,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,71971,21032,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,83271,18031,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,70758,21402,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,70838,21389,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,63080,24049,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,63175,24049,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,190257,8064,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,479210,4087,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,489170,3957,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,380738,5264,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,394809,4942,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,354323,5939,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,353756,5931,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,281849,7313,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,282393,7308,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,354403,5309,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,352968,5324,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,283583,6289,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,279965,6317,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,294185,6322,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,307806,5920,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,240220,7748,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,255749,7059,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,228531,7673,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,228745,7650,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,190061,8898,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,189978,8885,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,236800,6859,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,236969,6866,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,203454,7882,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,203471,7882,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,235749,6509,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,265821,5713,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,201798,7622,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,229773,6579,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,190546,8076,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,172089,8867,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,172071,8853,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,2300754,704,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2349903,726,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1877541,902,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1934652,860,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1580983,1092,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1590685,1087,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1335102,1368,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1349683,1293,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1474849,1169,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1481259,1144,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1245241,1376,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1249590,1342,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1388013,1217,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1429349,1203,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1176803,1549,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1216980,1367,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1017077,1670,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1019227,1631,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,892334,1914,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,903724,1846,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,977602,1653,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,976663,1666,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,894654,1771,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,895505,1760,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1077320,1426,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1181672,1290,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,938735,1644,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1042606,1458,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,833820,1846,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,856999,1798,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,781196,1959,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,805151,1900,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,7206573,224,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7345557,220,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5897756,275,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,6107876,263,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4634251,360,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4656378,349,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4039132,405,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4079259,405,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4271316,377,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4221978,386,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3757526,429,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3748624,424,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4245580,380,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4369004,373,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3656157,440,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3798962,433,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2971602,535,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3024824,528,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2675753,590,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2713271,590,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2821900,560,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2820910,561,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2656064,584,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2655202,581,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3239177,472,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3474100,439,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2842770,537,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3077022,495,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2442541,624,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2489429,611,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2332631,654,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2385878,637,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
