,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,25544180,7,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,25511143,7,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,25659693,7,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,53137187,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,53052189,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,53135573,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,53132490,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,53088617,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,53242802,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,53199446,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,53091413,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,53207977,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,53228826,3,8,1,1,none,20,multimat-right,8_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,40029884,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,40041703,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,40087252,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,40307395,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,40038709,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,40002897,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,40178807,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,39970363,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,40129707,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,40056064,4,8,2,1,none,20,multimat-right,8_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,33034422,5,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,29926238,6,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,29884604,6,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,29896268,5,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,29989319,6,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,29966988,6,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,30071286,5,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,29973353,6,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,29936780,6,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,29905177,6,8,4,1,none,20,multimat-right,8_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,25479829,6,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,25546805,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,25511975,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,25656563,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,25499380,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,25648290,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,25528719,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,25572758,6,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,25611757,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,25636820,7,8,8,1,none,20,multimat-right,8_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,717890118,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,706226330,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,707924112,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,708498893,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,708477366,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,708612403,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,708315766,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,708229368,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,708317412,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,708415418,1,4,1,1,none,20,multimat-right,4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,533754506,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,532970776,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,533422733,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,533623892,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,533631153,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,533542132,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,533275489,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,532698842,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,535388118,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,533826940,1,4,2,1,none,20,multimat-right,4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,418464134,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,396410399,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,394227698,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,394509373,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,396864656,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,398012061,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,397895284,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,396676236,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,396744357,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,398434761,1,4,4,1,none,20,multimat-right,4_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,337794541,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,337350333,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,337443354,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,339660604,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,337490809,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,337179440,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,337863536,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,339075785,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,337562318,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,338435133,1,4,8,1,none,20,multimat-right,4_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,731076089,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,702350733,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,701645855,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,701643485,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,701670115,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,701738956,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,702669733,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,702665790,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,702692813,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,702220806,1,8,1,1,none,20,multimat-right,8_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,529258198,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,528078802,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,529137670,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,528685294,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,528986357,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,528480024,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,529438844,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,529628967,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,529393159,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,530659543,1,8,2,1,none,20,multimat-right,8_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,416089300,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,394491906,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,394634974,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,394542541,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,395165023,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,395210723,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,395182496,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,396426573,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,396036836,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,394762126,1,8,4,1,none,20,multimat-right,8_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,337085367,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,335514022,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,336171815,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,335883846,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,336910363,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,336164359,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,336081783,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,337614071,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,337419615,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,336416401,1,8,8,1,none,20,multimat-right,8_8,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,10205910325,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,10276815205,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,10298135475,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,10323480220,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,10340181428,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,10341955357,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,10345770822,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,10352984542,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,10356871890,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,10359298825,1,4,1,1,none,20,multimat-right,4_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,7691890474,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,7729536511,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,7758187582,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,7759027548,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,7765211080,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,7783724848,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,7785867999,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,7795206528,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,7794864808,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,7796894119,1,4,2,1,none,20,multimat-right,4_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,5747167176,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,5748860936,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,5777286872,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,5805276853,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,5809538889,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,5808909483,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,5810194057,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,5809463617,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,5809391480,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,5809846383,1,4,4,1,none,20,multimat-right,4_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,4938039867,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,4950839433,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,4978482183,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,4987450029,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,5005846016,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,5014081018,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,5026459779,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,5018037566,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,5021149990,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,5018342610,1,4,8,1,none,20,multimat-right,4_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,10130111064,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,10178666422,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,10218960502,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,10270782443,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,10283195219,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,10283085508,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,10282850542,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,10282777308,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,10282918716,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,10283170026,1,8,1,1,none,20,multimat-right,8_1,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,7616274306,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,7667240752,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,7674780602,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,7700307007,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,7721948671,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,7734900253,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,7746590458,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,7752078500,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,7754115130,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,7753918696,1,8,2,1,none,20,multimat-right,8_2,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,5692118753,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,5697114971,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,5742270854,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,5743853881,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,5745895353,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,5747306844,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,5747993769,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
7,5747869823,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
8,5747648075,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
9,5747742455,1,8,4,1,none,20,multimat-right,8_4,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
0,4883044546,1,8,8,1,none,20,multimat-right,8_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
1,4884399578,1,8,8,1,none,20,multimat-right,8_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
2,4907684450,1,8,8,1,none,20,multimat-right,8_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
3,4922910635,1,8,8,1,none,20,multimat-right,8_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
4,4923678234,1,8,8,1,none,20,multimat-right,8_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
5,4930367153,1,8,8,1,none,20,multimat-right,8_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
6,4935694781,1,8,8,1,none,20,multimat-right,8_8,256_256_10_2560,168427520,256,256,65536,10,2560,10x2560,n_to_mn_saturated
