,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,right_matrices_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,8402,178479,32,32,32,0,0,8,warp-per-shift-shared-memory,32_32_False_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20382,73591,32,32,32,0,1,1,warp-per-shift-shared-memory,32_32_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15093,99426,32,32,32,0,1,2,warp-per-shift-shared-memory,32_32_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11571,129618,32,32,32,0,1,4,warp-per-shift-shared-memory,32_32_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10128,148095,32,32,32,0,1,8,warp-per-shift-shared-memory,32_32_False_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14751,101685,32,32,32,1,0,1,warp-per-shift-shared-memory,32_32_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10922,137337,32,32,32,1,0,2,warp-per-shift-shared-memory,32_32_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8291,180903,32,32,32,1,0,4,warp-per-shift-shared-memory,32_32_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,6964,215356,32,32,32,1,0,8,warp-per-shift-shared-memory,32_32_True_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16417,91357,32,32,32,1,1,1,warp-per-shift-shared-memory,32_32_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12579,119226,32,32,32,1,1,2,warp-per-shift-shared-memory,32_32_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9928,151070,32,32,32,1,1,4,warp-per-shift-shared-memory,32_32_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,8599,174422,32,32,32,1,1,8,warp-per-shift-shared-memory,32_32_True_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18776,79881,32,128,32,0,0,1,warp-per-shift-shared-memory,32_128_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20426,73438,32,128,32,0,1,1,warp-per-shift-shared-memory,32_128_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14722,101878,32,128,32,1,0,1,warp-per-shift-shared-memory,32_128_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16331,91845,32,128,32,1,1,1,warp-per-shift-shared-memory,32_128_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28341,53713,8,32,8,0,0,1,warp-per-shift-shared-memory,8_32_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19343,79025,8,32,8,0,0,2,warp-per-shift-shared-memory,8_32_False_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15616,95731,8,32,8,0,0,4,warp-per-shift-shared-memory,8_32_False_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17703,84592,8,32,8,0,0,8,warp-per-shift-shared-memory,8_32_False_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,29650,51439,8,32,8,0,1,1,warp-per-shift-shared-memory,8_32_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20662,73732,8,32,8,0,1,2,warp-per-shift-shared-memory,8_32_False_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17261,86906,8,32,8,0,1,4,warp-per-shift-shared-memory,8_32_False_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19295,77744,8,32,8,0,1,8,warp-per-shift-shared-memory,8_32_False_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20769,74247,8,32,8,1,0,1,warp-per-shift-shared-memory,8_32_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14444,105027,8,32,8,1,0,2,warp-per-shift-shared-memory,8_32_True_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12320,121755,8,32,8,1,0,4,warp-per-shift-shared-memory,8_32_True_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14107,106332,8,32,8,1,0,8,warp-per-shift-shared-memory,8_32_True_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22008,68916,8,32,8,1,1,1,warp-per-shift-shared-memory,8_32_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15702,96073,8,32,8,1,1,2,warp-per-shift-shared-memory,8_32_True_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13932,107703,8,32,8,1,1,4,warp-per-shift-shared-memory,8_32_True_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15703,95524,8,32,8,1,1,8,warp-per-shift-shared-memory,8_32_True_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,28792,53097,8,128,8,0,0,1,warp-per-shift-shared-memory,8_128_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19678,78325,8,128,8,0,0,2,warp-per-shift-shared-memory,8_128_False_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15612,96118,8,128,8,0,0,4,warp-per-shift-shared-memory,8_128_False_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20611,72778,8,128,8,0,0,8,warp-per-shift-shared-memory,8_128_False_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,30067,50807,8,128,8,0,1,1,warp-per-shift-shared-memory,8_128_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20934,72648,8,128,8,0,1,2,warp-per-shift-shared-memory,8_128_False_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17171,86821,8,128,8,0,1,4,warp-per-shift-shared-memory,8_128_False_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22308,67227,8,128,8,0,1,8,warp-per-shift-shared-memory,8_128_False_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21056,72366,8,128,8,1,0,1,warp-per-shift-shared-memory,8_128_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14930,102373,8,128,8,1,0,2,warp-per-shift-shared-memory,8_128_True_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12432,120323,8,128,8,1,0,4,warp-per-shift-shared-memory,8_128_True_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16102,93138,8,128,8,1,0,8,warp-per-shift-shared-memory,8_128_True_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22342,68366,8,128,8,1,1,1,warp-per-shift-shared-memory,8_128_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16189,93115,8,128,8,1,1,2,warp-per-shift-shared-memory,8_128_True_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14065,106696,8,128,8,1,1,4,warp-per-shift-shared-memory,8_128_True_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17673,84869,8,128,8,1,1,8,warp-per-shift-shared-memory,8_128_True_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,31504,48250,8,256,8,0,0,1,warp-per-shift-shared-memory,8_256_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,23355,64459,8,256,8,0,0,2,warp-per-shift-shared-memory,8_256_False_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22376,67039,8,256,8,0,0,4,warp-per-shift-shared-memory,8_256_False_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,32698,46340,8,256,8,0,1,1,warp-per-shift-shared-memory,8_256_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,24914,60218,8,256,8,0,1,2,warp-per-shift-shared-memory,8_256_False_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,23934,62682,8,256,8,0,1,4,warp-per-shift-shared-memory,8_256_False_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,23555,64587,8,256,8,1,0,1,warp-per-shift-shared-memory,8_256_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18451,81292,8,256,8,1,0,2,warp-per-shift-shared-memory,8_256_True_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17940,83609,8,256,8,1,0,4,warp-per-shift-shared-memory,8_256_True_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,24841,60982,8,256,8,1,1,1,warp-per-shift-shared-memory,8_256_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20031,74856,8,256,8,1,1,2,warp-per-shift-shared-memory,8_256_True_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19533,76790,8,256,8,1,1,4,warp-per-shift-shared-memory,8_256_True_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21411,71295,16,32,16,0,0,1,warp-per-shift-shared-memory,16_32_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16284,92565,16,32,16,0,0,2,warp-per-shift-shared-memory,16_32_False_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13259,112533,16,32,16,0,0,4,warp-per-shift-shared-memory,16_32_False_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13371,112187,16,32,16,0,0,8,warp-per-shift-shared-memory,16_32_False_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22715,66794,16,32,16,0,1,1,warp-per-shift-shared-memory,16_32_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17793,83899,16,32,16,0,1,2,warp-per-shift-shared-memory,16_32_False_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14946,100405,16,32,16,0,1,4,warp-per-shift-shared-memory,16_32_False_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14967,100190,16,32,16,0,1,8,warp-per-shift-shared-memory,16_32_False_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16383,93288,16,32,16,1,0,1,warp-per-shift-shared-memory,16_32_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11853,127702,16,32,16,1,0,2,warp-per-shift-shared-memory,16_32_True_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11658,128128,16,32,16,1,0,4,warp-per-shift-shared-memory,16_32_True_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11585,129476,16,32,16,1,0,8,warp-per-shift-shared-memory,16_32_True_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17666,85339,16,32,16,1,1,1,warp-per-shift-shared-memory,16_32_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13367,112278,16,32,16,1,1,2,warp-per-shift-shared-memory,16_32_True_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13246,113184,16,32,16,1,1,4,warp-per-shift-shared-memory,16_32_True_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13160,113939,16,32,16,1,1,8,warp-per-shift-shared-memory,16_32_True_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21665,70537,16,128,16,0,0,1,warp-per-shift-shared-memory,16_128_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16425,91979,16,128,16,0,0,2,warp-per-shift-shared-memory,16_128_False_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13291,112857,16,128,16,0,0,4,warp-per-shift-shared-memory,16_128_False_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22859,66506,16,128,16,0,1,1,warp-per-shift-shared-memory,16_128_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17957,83563,16,128,16,0,1,2,warp-per-shift-shared-memory,16_128_False_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14907,100630,16,128,16,0,1,4,warp-per-shift-shared-memory,16_128_False_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16574,92016,16,128,16,1,0,1,warp-per-shift-shared-memory,16_128_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11946,126719,16,128,16,1,0,2,warp-per-shift-shared-memory,16_128_True_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11700,128162,16,128,16,1,0,4,warp-per-shift-shared-memory,16_128_True_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17825,84854,16,128,16,1,1,1,warp-per-shift-shared-memory,16_128_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13432,111700,16,128,16,1,1,2,warp-per-shift-shared-memory,16_128_True_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13285,112868,16,128,16,1,1,4,warp-per-shift-shared-memory,16_128_True_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,24204,62605,16,256,16,0,0,1,warp-per-shift-shared-memory,16_256_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,25620,58546,16,256,16,0,1,1,warp-per-shift-shared-memory,16_256_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19027,78832,16,256,16,1,0,1,warp-per-shift-shared-memory,16_256_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20655,72629,16,256,16,1,1,1,warp-per-shift-shared-memory,16_256_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,23475,63897,32,32,32,0,0,1,warp-per-shift-shared-memory,32_32_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15995,93762,32,32,32,0,0,2,warp-per-shift-shared-memory,32_32_False_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12552,119481,32,32,32,0,0,4,warp-per-shift-shared-memory,32_32_False_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11073,135430,32,32,32,0,0,8,warp-per-shift-shared-memory,32_32_False_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,25103,59752,32,32,32,0,1,1,warp-per-shift-shared-memory,32_32_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17637,85039,32,32,32,0,1,2,warp-per-shift-shared-memory,32_32_False_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14188,105715,32,32,32,0,1,4,warp-per-shift-shared-memory,32_32_False_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12661,118397,32,32,32,0,1,8,warp-per-shift-shared-memory,32_32_False_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19264,77866,32,32,32,1,0,1,warp-per-shift-shared-memory,32_32_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13969,107384,32,32,32,1,0,2,warp-per-shift-shared-memory,32_32_True_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11237,133470,32,32,32,1,0,4,warp-per-shift-shared-memory,32_32_True_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,10279,145895,32,32,32,1,0,8,warp-per-shift-shared-memory,32_32_True_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20921,71707,32,32,32,1,1,1,warp-per-shift-shared-memory,32_32_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15610,96088,32,32,32,1,1,2,warp-per-shift-shared-memory,32_32_True_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,12871,116535,32,32,32,1,1,4,warp-per-shift-shared-memory,32_32_True_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,11950,125506,32,32,32,1,1,8,warp-per-shift-shared-memory,32_32_True_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,23475,63895,32,128,32,0,0,1,warp-per-shift-shared-memory,32_128_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,25102,59755,32,128,32,0,1,1,warp-per-shift-shared-memory,32_128_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19267,77856,32,128,32,1,0,1,warp-per-shift-shared-memory,32_128_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20920,71703,32,128,32,1,1,1,warp-per-shift-shared-memory,32_128_True_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,70313,21977,8,32,8,0,0,1,warp-per-shift-shared-memory,8_32_False_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,48315,31549,8,32,8,0,0,2,warp-per-shift-shared-memory,8_32_False_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,50402,30427,8,256,8,1,0,1,warp-per-shift-shared-memory,8_256_True_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,46717,32664,8,32,8,0,0,4,warp-per-shift-shared-memory,8_32_False_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,46386,32841,8,32,8,0,0,8,warp-per-shift-shared-memory,8_32_False_False_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,74542,20878,8,32,8,0,1,1,warp-per-shift-shared-memory,8_32_False_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,51042,29715,8,32,8,0,1,2,warp-per-shift-shared-memory,8_32_False_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,49394,30840,8,32,8,0,1,4,warp-per-shift-shared-memory,8_32_False_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,49132,30993,8,32,8,0,1,8,warp-per-shift-shared-memory,8_32_False_True_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,53727,29124,8,32,8,1,0,1,warp-per-shift-shared-memory,8_32_True_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,38448,39327,8,32,8,1,0,2,warp-per-shift-shared-memory,8_32_True_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36409,41789,8,32,8,1,0,4,warp-per-shift-shared-memory,8_32_True_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36545,41894,8,32,8,1,0,8,warp-per-shift-shared-memory,8_32_True_False_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,57717,26663,8,32,8,1,1,1,warp-per-shift-shared-memory,8_32_True_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39560,38275,8,32,8,1,1,2,warp-per-shift-shared-memory,8_32_True_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,38906,39196,8,32,8,1,1,4,warp-per-shift-shared-memory,8_32_True_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39541,38724,8,32,8,1,1,8,warp-per-shift-shared-memory,8_32_True_True_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,64879,24625,8,128,8,0,0,1,warp-per-shift-shared-memory,8_128_False_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,44082,34825,8,128,8,0,0,2,warp-per-shift-shared-memory,8_128_False_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,44030,34531,8,128,8,0,0,4,warp-per-shift-shared-memory,8_128_False_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,61654,24330,8,128,8,0,0,8,warp-per-shift-shared-memory,8_128_False_False_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,65323,24274,8,128,8,0,1,1,warp-per-shift-shared-memory,8_128_False_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45322,33607,8,128,8,0,1,2,warp-per-shift-shared-memory,8_128_False_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45384,33511,8,128,8,0,1,4,warp-per-shift-shared-memory,8_128_False_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,63294,23699,8,128,8,0,1,8,warp-per-shift-shared-memory,8_128_False_True_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,48746,32611,8,128,8,1,0,1,warp-per-shift-shared-memory,8_128_True_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34463,44304,8,128,8,1,0,2,warp-per-shift-shared-memory,8_128_True_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34837,43874,8,128,8,1,0,4,warp-per-shift-shared-memory,8_128_True_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,49506,30300,8,128,8,1,0,8,warp-per-shift-shared-memory,8_128_True_False_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,48834,32350,8,128,8,1,1,1,warp-per-shift-shared-memory,8_128_True_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,35757,42423,8,128,8,1,1,2,warp-per-shift-shared-memory,8_128_True_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36131,42114,8,128,8,1,1,4,warp-per-shift-shared-memory,8_128_True_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,51087,29337,8,128,8,1,1,8,warp-per-shift-shared-memory,8_128_True_True_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,66706,23243,8,256,8,0,0,1,warp-per-shift-shared-memory,8_256_False_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,49677,30571,8,256,8,0,0,2,warp-per-shift-shared-memory,8_256_False_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,62182,24121,8,256,8,0,0,4,warp-per-shift-shared-memory,8_256_False_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,67140,22803,8,256,8,0,1,1,warp-per-shift-shared-memory,8_256_False_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,50930,29853,8,256,8,0,1,2,warp-per-shift-shared-memory,8_256_False_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,63836,23499,8,256,8,0,1,4,warp-per-shift-shared-memory,8_256_False_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39189,38642,8,256,8,1,0,2,warp-per-shift-shared-memory,8_256_True_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,49688,30182,8,256,8,1,0,4,warp-per-shift-shared-memory,8_256_True_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,51427,29646,8,256,8,1,1,1,warp-per-shift-shared-memory,8_256_True_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,40506,37220,8,256,8,1,1,2,warp-per-shift-shared-memory,8_256_True_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,51337,29224,8,256,8,1,1,4,warp-per-shift-shared-memory,8_256_True_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,47944,31896,16,32,16,0,0,1,warp-per-shift-shared-memory,16_32_False_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,35363,42962,16,32,16,0,0,2,warp-per-shift-shared-memory,16_32_False_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34454,44065,16,32,16,0,0,4,warp-per-shift-shared-memory,16_32_False_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34178,44622,16,32,16,0,0,8,warp-per-shift-shared-memory,16_32_False_False_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,51664,29559,16,32,16,0,1,1,warp-per-shift-shared-memory,16_32_False_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,38365,39575,16,32,16,0,1,2,warp-per-shift-shared-memory,16_32_False_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37282,40725,16,32,16,0,1,4,warp-per-shift-shared-memory,16_32_False_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37144,40888,16,32,16,0,1,8,warp-per-shift-shared-memory,16_32_False_True_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37604,40806,16,32,16,1,0,1,warp-per-shift-shared-memory,16_32_True_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,28292,53771,16,32,16,1,0,2,warp-per-shift-shared-memory,16_32_True_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,28244,53839,16,32,16,1,0,4,warp-per-shift-shared-memory,16_32_True_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,28247,53711,16,32,16,1,0,8,warp-per-shift-shared-memory,16_32_True_False_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,41814,36064,16,32,16,1,1,1,warp-per-shift-shared-memory,16_32_True_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,31110,48766,16,32,16,1,1,2,warp-per-shift-shared-memory,16_32_True_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,31230,48585,16,32,16,1,1,4,warp-per-shift-shared-memory,16_32_True_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,31586,48347,16,32,16,1,1,8,warp-per-shift-shared-memory,16_32_True_True_8,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,44001,35049,16,128,16,0,0,1,warp-per-shift-shared-memory,16_128_False_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33782,45031,16,128,16,0,0,2,warp-per-shift-shared-memory,16_128_False_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33158,45683,16,128,16,0,0,4,warp-per-shift-shared-memory,16_128_False_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45049,34000,16,128,16,0,1,1,warp-per-shift-shared-memory,16_128_False_True_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34977,43237,16,128,16,0,1,2,warp-per-shift-shared-memory,16_128_False_True_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34379,43996,16,128,16,0,1,4,warp-per-shift-shared-memory,16_128_False_True_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34873,43594,16,128,16,1,0,1,warp-per-shift-shared-memory,16_128_True_False_1,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,27051,56027,16,128,16,1,0,2,warp-per-shift-shared-memory,16_128_True_False_2,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,27586,55009,16,128,16,1,0,4,warp-per-shift-shared-memory,16_128_True_False_4,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
