,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
6,22331407,7,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,22474874,7,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,22419717,7,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,22416773,7,8,4,2,2,20,multimat-right-multirow-both,8_2_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,22600970,5,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,21702385,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,21712460,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,21719652,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,21709473,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,21713158,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,21721090,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,21710972,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,21708337,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,21713100,7,8,4,2,4,20,multimat-right-multirow-both,8_2_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,29428734,4,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,29503330,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,29529547,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,29588857,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,29567652,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,29524568,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,29494602,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,29463846,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,29583392,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,29619373,6,8,1,4,1,20,multimat-right-multirow-both,8_4_1_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,34287289,4,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,34145818,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,34143822,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,34216933,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,34288558,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,34216760,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,34187565,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,34178751,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,34177293,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,34162866,5,8,1,4,2,20,multimat-right-multirow-both,8_4_1_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,35472770,4,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,31218067,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,30729418,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,30715742,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,30675721,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,30862895,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,30748461,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,30747979,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,30745096,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,30751127,5,8,1,4,4,20,multimat-right-multirow-both,8_4_1_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,25108151,4,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,25296320,6,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,25259223,7,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,25223487,7,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,25227712,7,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,25268973,7,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,25285877,7,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,25176360,6,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,25331711,7,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,25288030,7,8,2,4,1,20,multimat-right-multirow-both,8_4_2_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,22940515,5,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,23049171,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,23050073,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,22989872,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,23012135,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,22944719,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,23091064,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,23037946,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,23041955,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,23000493,7,8,2,4,2,20,multimat-right-multirow-both,8_4_2_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,19970034,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,19853675,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,19801553,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,19814925,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,19738034,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,19922886,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,19789250,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,19880427,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,19863245,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,19814940,8,8,2,4,4,20,multimat-right-multirow-both,8_4_2_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,25011524,4,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,25099587,7,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,25096968,7,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,25113684,7,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,25138309,7,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,25079057,6,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,25211086,6,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,25114764,7,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,25160752,7,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,25129730,7,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,19396390,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,19345914,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,19399675,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,19306449,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,19313810,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,19330150,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,19330934,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,19331712,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,19384651,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,19345461,8,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,15979773,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,15849502,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,15924896,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,15891351,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,15906895,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,15860554,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,15886469,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,15893941,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,15911017,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,15939323,10,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,746585532,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,706885919,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,709853001,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,709976764,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,710617022,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,710699773,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,710725156,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,710656989,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,710661490,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,710917933,1,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,812807842,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,801104475,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,802289287,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,801481784,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,801925350,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,801423613,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,802048838,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,801545454,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,802164352,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,801574463,1,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,833555820,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,791487778,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,792463476,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,791626366,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,791762996,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,792830927,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,792147205,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,792132658,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,792533874,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,791846195,1,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,547351243,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,533561058,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,533689731,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,533150952,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,533490413,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,533617423,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,534423978,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,533654697,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,533757580,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,534118957,1,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,513917292,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,470641509,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,472222869,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,471118727,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,471765207,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,470487818,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,471927135,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,473696672,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,473372075,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,473859924,1,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,497200908,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,484256807,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,483881287,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,484028785,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,483674561,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,484944078,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,484249295,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,483749312,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,484112050,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,483467006,1,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,425086738,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
1,393233703,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
2,392508841,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
3,393561441,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
4,393648034,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
5,393530670,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
6,393612853,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
7,393979049,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
8,393938936,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
9,393639217,1,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
0,344941405,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,128_128_10_2560,42106880,128,128,16384,10,2560,10x2560,n_to_mn_saturated
