,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,69352,21630,4,2,8,basic-multirow_both,4_2_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,169538,8600,4,4,1,basic-multirow_both,4_4_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,111428,13462,4,4,2,basic-multirow_both,4_4_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,104021,14423,4,4,4,basic-multirow_both,4_4_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,72199,20776,4,4,8,basic-multirow_both,4_4_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,167497,8400,4,8,1,basic-multirow_both,4_8_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,180737,8295,4,8,2,basic-multirow_both,4_8_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,119780,8500,4,8,4,basic-multirow_both,4_8_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,97911,15319,4,8,8,basic-multirow_both,4_8_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,92008,16303,8,1,1,basic-multirow_both,8_1_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,85989,17444,8,1,2,basic-multirow_both,8_1_2,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,83508,17965,8,1,4,basic-multirow_both,8_1_4,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,75058,19983,8,1,8,basic-multirow_both,8_1_8,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
0,139483,9100,8,2,1,basic-multirow_both,8_2_1,48_48_1_1,4608,48,48,2304,1,1,1x1,one_to_one
