,Forward FFT,Forward FFT_iterations,Hadamard,Hadamard_iterations,Inverse FFT,Inverse FFT_iterations,Allocation,Allocation_iterations,Plan,Plan_iterations,hadamard_threads_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
15,12776,10000,8092,18534,12259,10000,180578,1,5085257,1,256,fft,,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
16,12774,10000,8089,18540,12273,10000,179655,1,5435604,1,256,fft,,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
17,12774,10000,8093,18536,12259,10000,181443,1,5714986,1,256,fft,,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
18,12771,10000,8091,18537,12261,10000,181632,1,5144137,1,256,fft,,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
19,12770,10000,8090,18537,12272,10000,187770,1,5395708,1,256,fft,,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,13452,10000,3983,37688,12651,10000,193550,1,8128642,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
1,13463,10000,3984,37629,12630,10000,182621,1,5279078,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
2,13461,10000,3984,37625,12639,10000,187514,1,5782602,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
3,13462,10000,3986,37654,12637,10000,190671,1,5860975,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
4,13460,10000,3988,37618,12637,10000,187198,1,5256189,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
5,13459,10000,3984,37650,12636,10000,186871,1,6369377,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
6,13459,10000,3984,37624,12635,10000,182205,1,6145709,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
7,13459,10000,3982,37677,12661,10000,182668,1,4927259,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
8,13461,10000,3982,37632,12631,10000,191818,1,4984952,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
9,13459,10000,3983,37629,12639,10000,189996,1,5517139,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
10,13461,10000,3983,37653,12636,10000,180416,1,5438530,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
11,13460,10000,3984,37619,12654,10000,179688,1,5460282,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
12,13462,10000,3984,37641,12627,10000,179379,1,4966463,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
13,13458,10000,3982,37507,12632,10000,183807,1,5731155,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
14,13455,10000,3983,37657,12633,10000,180309,1,5886307,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
15,13462,10000,3980,37619,12646,10000,186288,1,5960176,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
16,13461,10000,3979,37630,12632,10000,179082,1,6380977,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
17,13459,10000,3982,37624,12643,10000,180798,1,4898775,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
18,13461,10000,3986,37596,12642,10000,186707,1,6068682,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
19,13453,10000,3980,37649,12644,10000,180028,1,4912375,1,256,fft,,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,19261,10000,3453,43456,16419,10000,196587,1,9059805,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
1,19274,10000,3453,43481,16473,10000,197712,1,6077724,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
2,19264,10000,3456,43490,16470,10000,192290,1,3983473,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
3,19265,10000,3456,43492,16484,10000,180083,1,5400496,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
4,19266,10000,3456,43452,16487,10000,180192,1,4988913,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
5,19265,10000,3456,43475,16463,10000,189055,1,5056915,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
6,19270,10000,3455,43490,16486,10000,183086,1,5293596,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
7,19276,10000,3453,43461,16470,10000,190346,1,4280918,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
8,19267,10000,3458,43474,16465,10000,184615,1,4722734,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
9,19264,10000,3453,43475,16477,10000,178855,1,6091380,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
10,19275,10000,3454,43504,16477,10000,187072,1,5107074,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
11,19269,10000,3453,43490,16465,10000,188139,1,5594405,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
12,19274,10000,3453,43306,16469,10000,180411,1,5412535,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
13,19270,10000,3454,43504,16467,10000,186179,1,5531725,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
14,19276,10000,3453,43524,16477,10000,187091,1,4862998,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
15,19274,10000,3453,43470,16475,10000,180731,1,5761791,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
16,19273,10000,3453,43503,16477,10000,179467,1,5318428,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
17,19267,10000,3454,43493,16463,10000,178145,1,5148067,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
18,19270,10000,3451,43500,16464,10000,178086,1,5170882,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
19,19274,10000,3456,43461,16479,10000,178983,1,4461326,1,256,fft,,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,58620,10000,30955,4835,56461,10000,220515,1,8327813,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
1,58829,10000,30969,4822,56109,10000,198224,1,5265510,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
2,58656,10000,30963,4816,56334,10000,198279,1,4800034,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
3,58565,10000,30953,4829,56504,10000,203452,1,5947177,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
4,58617,10000,30948,4827,56683,10000,197634,1,5396877,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
5,58624,10000,30957,4816,56389,10000,195235,1,5756413,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
6,58720,10000,30965,4830,56440,10000,204489,1,4671845,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
7,58686,10000,30964,4838,56499,10000,197320,1,5396934,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
8,58727,10000,30961,4832,56381,10000,205732,1,5483807,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
9,58445,10000,30964,4825,56560,10000,203026,1,5920577,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
10,58482,10000,30952,4822,56450,10000,210109,1,5795235,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
11,58658,10000,30946,4811,56514,10000,194289,1,5131007,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
12,58616,10000,30959,4821,56554,10000,198838,1,5646778,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
13,58600,10000,30950,4803,56396,10000,194561,1,5528252,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
14,58489,10000,30985,4813,56205,10000,204357,1,5960020,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
15,58766,10000,30961,4800,56370,10000,200593,1,6536488,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
16,58657,10000,30949,4817,56480,10000,198688,1,5256194,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
17,58649,10000,30949,4822,56433,10000,201618,1,5041088,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
18,59083,10000,30961,4816,56394,10000,239746,1,5973942,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
19,58508,10000,30961,4813,56325,10000,195047,1,5930044,1,256,fft,,128_128_1_32,540672,128,128,16384,1,32,1x32,one_to_many
0,64982,10000,25275,5924,57218,10000,223319,1,8171875,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
1,64972,10000,25278,5881,57205,10000,200164,1,5722660,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
2,65034,10000,25284,5895,57165,10000,213348,1,5155915,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
3,64964,10000,25275,5881,57223,10000,197442,1,5420337,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
4,65038,10000,25279,5886,56786,10000,197288,1,4756551,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
5,64992,10000,25276,5876,57193,10000,199935,1,10371627,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
6,65004,10000,25271,5888,56787,10000,196711,1,5285623,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
7,64981,10000,25270,5905,56757,10000,195508,1,5544677,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
8,65047,10000,25276,5898,57147,10000,203917,1,5798092,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
9,64977,10000,25275,5931,57229,10000,208510,1,6198863,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
10,65027,10000,25275,5902,56767,10000,196404,1,5169724,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
11,64997,10000,25272,5929,56778,10000,193998,1,5306793,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
12,65041,10000,25273,5929,56761,10000,196515,1,5220545,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
13,64983,10000,25275,5921,56783,10000,196667,1,4520388,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
14,65054,10000,25280,5929,56779,10000,198636,1,4611387,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
15,65007,10000,25282,5888,57214,10000,200564,1,5346298,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
16,65012,10000,25285,5883,57180,10000,203326,1,4882213,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
17,64960,10000,25277,5919,57200,10000,200102,1,5601706,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
18,65017,10000,25276,5929,57171,10000,196430,1,5262416,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
19,64956,10000,25283,5921,57206,10000,201681,1,4978458,1,256,fft,,256_256_1_8,589824,256,256,65536,1,8,1x8,one_to_many
0,214226,10000,88526,1695,202313,10000,350195,1,9051480,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
1,214168,10000,88520,1692,202343,10000,318218,1,6119704,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
2,214204,10000,88524,1694,202364,10000,321225,1,5098218,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
3,214204,10000,88540,1695,202353,10000,317154,1,4837482,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
4,214195,10000,88528,1690,202326,10000,313761,1,4936181,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
5,214208,10000,88540,1695,202355,10000,316581,1,4878860,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
6,214176,10000,88549,1690,202335,10000,308746,1,4948599,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
7,214236,10000,88519,1691,202338,10000,309753,1,3953512,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
8,214237,10000,88528,1691,202349,10000,313055,1,5723933,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
9,214205,10000,88504,1691,202329,10000,356962,1,5031196,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
10,214192,10000,88522,1695,202326,10000,329380,1,5932792,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
11,214201,10000,88546,1691,202369,10000,315035,1,5495382,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
12,214211,10000,88529,1695,202323,10000,309697,1,5399586,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
13,214191,10000,88526,1691,202324,10000,312317,1,5478728,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
14,214254,10000,88542,1690,202313,10000,319592,1,6268262,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
15,214207,10000,88521,1693,202332,10000,314518,1,5354997,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
16,214161,10000,88539,1691,202329,10000,309357,1,5686963,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
17,214199,10000,88528,1691,202355,10000,328385,1,5488573,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
18,214164,10000,88514,1692,202325,10000,309416,1,6509816,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
19,214178,10000,88510,1692,202357,10000,317331,1,5796314,1,256,fft,,256_256_1_32,2162688,256,256,65536,1,32,1x32,one_to_many
