,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,right_matrices_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,24862,59921,8,32,8,0,1,1,warp-per-shift-shared-memory,8_32_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18324,81786,8,32,8,0,1,2,warp-per-shift-shared-memory,8_32_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,23772,62532,8,32,8,0,1,4,warp-per-shift-shared-memory,8_32_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,23728,62644,8,32,8,0,1,8,warp-per-shift-shared-memory,8_32_False_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17125,87586,8,32,8,1,0,1,warp-per-shift-shared-memory,8_32_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11925,125776,8,32,8,1,0,2,warp-per-shift-shared-memory,8_32_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13069,114763,8,32,8,1,0,4,warp-per-shift-shared-memory,8_32_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16308,91965,8,32,8,1,0,8,warp-per-shift-shared-memory,8_32_True_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19174,78139,8,32,8,1,1,1,warp-per-shift-shared-memory,8_32_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13961,107432,8,32,8,1,1,2,warp-per-shift-shared-memory,8_32_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15014,99899,8,32,8,1,1,4,warp-per-shift-shared-memory,8_32_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18377,81574,8,32,8,1,1,8,warp-per-shift-shared-memory,8_32_True_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,22887,65572,8,128,8,0,0,1,warp-per-shift-shared-memory,8_128_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16289,92002,8,128,8,0,0,2,warp-per-shift-shared-memory,8_128_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,21656,69269,8,128,8,0,0,4,warp-per-shift-shared-memory,8_128_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,21783,68866,8,128,8,0,0,8,warp-per-shift-shared-memory,8_128_False_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,25001,59533,8,128,8,0,1,1,warp-per-shift-shared-memory,8_128_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18308,81833,8,128,8,0,1,2,warp-per-shift-shared-memory,8_128_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,23753,62580,8,128,8,0,1,4,warp-per-shift-shared-memory,8_128_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,23662,62823,8,128,8,0,1,8,warp-per-shift-shared-memory,8_128_False_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17122,87589,8,128,8,1,0,1,warp-per-shift-shared-memory,8_128_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11909,125914,8,128,8,1,0,2,warp-per-shift-shared-memory,8_128_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13051,114939,8,128,8,1,0,4,warp-per-shift-shared-memory,8_128_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16321,91898,8,128,8,1,0,8,warp-per-shift-shared-memory,8_128_True_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19051,78628,8,128,8,1,1,1,warp-per-shift-shared-memory,8_128_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13942,107570,8,128,8,1,1,2,warp-per-shift-shared-memory,8_128_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15019,99859,8,128,8,1,1,4,warp-per-shift-shared-memory,8_128_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18335,81751,8,128,8,1,1,8,warp-per-shift-shared-memory,8_128_True_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,22894,65520,8,256,8,0,0,1,warp-per-shift-shared-memory,8_256_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17735,84566,8,256,8,0,0,2,warp-per-shift-shared-memory,8_256_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,21709,69100,8,256,8,0,0,4,warp-per-shift-shared-memory,8_256_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,24863,59891,8,256,8,0,1,1,warp-per-shift-shared-memory,8_256_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19781,75634,8,256,8,0,1,2,warp-per-shift-shared-memory,8_256_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,23788,62485,8,256,8,0,1,4,warp-per-shift-shared-memory,8_256_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17109,87671,8,256,8,1,0,1,warp-per-shift-shared-memory,8_256_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13173,113863,8,256,8,1,0,2,warp-per-shift-shared-memory,8_256_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16247,92313,8,256,8,1,0,4,warp-per-shift-shared-memory,8_256_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19097,78461,8,256,8,1,1,1,warp-per-shift-shared-memory,8_256_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15124,99171,8,256,8,1,1,2,warp-per-shift-shared-memory,8_256_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18241,82179,8,256,8,1,1,4,warp-per-shift-shared-memory,8_256_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17903,83770,16,32,16,0,0,1,warp-per-shift-shared-memory,16_32_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12836,116761,16,32,16,0,0,2,warp-per-shift-shared-memory,16_32_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17160,87401,16,32,16,0,0,4,warp-per-shift-shared-memory,16_32_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16984,88310,16,32,16,0,0,8,warp-per-shift-shared-memory,16_32_False_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19992,74736,16,32,16,0,1,1,warp-per-shift-shared-memory,16_32_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14920,100530,16,32,16,0,1,2,warp-per-shift-shared-memory,16_32_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19121,78298,16,32,16,0,1,4,warp-per-shift-shared-memory,16_32_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18868,79412,16,32,16,0,1,8,warp-per-shift-shared-memory,16_32_False_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13826,108496,16,32,16,1,0,1,warp-per-shift-shared-memory,16_32_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,10452,143383,16,32,16,1,0,2,warp-per-shift-shared-memory,16_32_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13804,108635,16,32,16,1,0,4,warp-per-shift-shared-memory,16_32_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13720,109302,16,32,16,1,0,8,warp-per-shift-shared-memory,16_32_True_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15809,94856,16,32,16,1,1,1,warp-per-shift-shared-memory,16_32_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12517,119793,16,32,16,1,1,2,warp-per-shift-shared-memory,16_32_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15784,94995,16,32,16,1,1,4,warp-per-shift-shared-memory,16_32_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15730,95367,16,32,16,1,1,8,warp-per-shift-shared-memory,16_32_True_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17952,83543,16,128,16,0,0,1,warp-per-shift-shared-memory,16_128_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12879,116413,16,128,16,0,0,2,warp-per-shift-shared-memory,16_128_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17145,87489,16,128,16,0,0,4,warp-per-shift-shared-memory,16_128_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19936,74845,16,128,16,0,1,1,warp-per-shift-shared-memory,16_128_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14792,101377,16,128,16,0,1,2,warp-per-shift-shared-memory,16_128_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19195,78058,16,128,16,0,1,4,warp-per-shift-shared-memory,16_128_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13860,108229,16,128,16,1,0,1,warp-per-shift-shared-memory,16_128_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,10437,143624,16,128,16,1,0,2,warp-per-shift-shared-memory,16_128_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13827,108495,16,128,16,1,0,4,warp-per-shift-shared-memory,16_128_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15893,94359,16,128,16,1,1,1,warp-per-shift-shared-memory,16_128_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12484,120107,16,128,16,1,1,2,warp-per-shift-shared-memory,16_128_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15750,95214,16,128,16,1,1,4,warp-per-shift-shared-memory,16_128_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17961,83500,16,256,16,0,0,1,warp-per-shift-shared-memory,16_256_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,20127,63587,16,256,16,0,1,1,warp-per-shift-shared-memory,16_256_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13837,108397,16,256,16,1,0,1,warp-per-shift-shared-memory,16_256_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15909,94264,16,256,16,1,1,1,warp-per-shift-shared-memory,16_256_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17399,86218,32,32,32,0,0,1,warp-per-shift-shared-memory,32_32_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11911,125926,32,32,32,0,0,2,warp-per-shift-shared-memory,32_32_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19320,77513,32,32,32,0,1,1,warp-per-shift-shared-memory,32_32_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13956,107444,32,32,32,0,1,2,warp-per-shift-shared-memory,32_32_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13848,108324,32,32,32,1,0,1,warp-per-shift-shared-memory,32_32_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,10016,149728,32,32,32,1,0,2,warp-per-shift-shared-memory,32_32_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15812,94842,32,32,32,1,1,1,warp-per-shift-shared-memory,32_32_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12104,123908,32,32,32,1,1,2,warp-per-shift-shared-memory,32_32_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17373,86327,32,128,32,0,0,1,warp-per-shift-shared-memory,32_128_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19442,66133,32,128,32,0,1,1,warp-per-shift-shared-memory,32_128_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13847,108318,32,128,32,1,0,1,warp-per-shift-shared-memory,32_128_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15745,95236,32,128,32,1,1,1,warp-per-shift-shared-memory,32_128_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,53395,28095,8,32,8,0,0,1,warp-per-shift-shared-memory,8_32_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36149,41498,8,32,8,0,0,2,warp-per-shift-shared-memory,8_32_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34574,43383,8,32,8,0,0,4,warp-per-shift-shared-memory,8_32_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28635,52384,8,32,8,0,0,8,warp-per-shift-shared-memory,8_32_False_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,55394,26935,8,32,8,0,1,1,warp-per-shift-shared-memory,8_32_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,37988,39296,8,32,8,0,1,2,warp-per-shift-shared-memory,8_32_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36406,40999,8,32,8,0,1,4,warp-per-shift-shared-memory,8_32_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,30510,48873,8,32,8,0,1,8,warp-per-shift-shared-memory,8_32_False_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,37175,40352,8,32,8,1,0,1,warp-per-shift-shared-memory,8_32_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24083,62281,8,32,8,1,0,2,warp-per-shift-shared-memory,8_32_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19701,76143,8,32,8,1,0,4,warp-per-shift-shared-memory,8_32_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20325,73794,8,32,8,1,0,8,warp-per-shift-shared-memory,8_32_True_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,39045,38245,8,32,8,1,1,1,warp-per-shift-shared-memory,8_32_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25931,57399,8,32,8,1,1,2,warp-per-shift-shared-memory,8_32_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21553,68900,8,32,8,1,1,4,warp-per-shift-shared-memory,8_32_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22142,67036,8,32,8,1,1,8,warp-per-shift-shared-memory,8_32_True_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,53546,28067,8,128,8,0,0,1,warp-per-shift-shared-memory,8_128_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36141,41455,8,128,8,0,0,2,warp-per-shift-shared-memory,8_128_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34631,43314,8,128,8,0,0,4,warp-per-shift-shared-memory,8_128_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28817,52033,8,128,8,0,0,8,warp-per-shift-shared-memory,8_128_False_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,55399,26950,8,128,8,0,1,1,warp-per-shift-shared-memory,8_128_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,37999,39281,8,128,8,0,1,2,warp-per-shift-shared-memory,8_128_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36453,40932,8,128,8,0,1,4,warp-per-shift-shared-memory,8_128_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,30596,48705,8,128,8,0,1,8,warp-per-shift-shared-memory,8_128_False_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,37164,40362,8,128,8,1,0,1,warp-per-shift-shared-memory,8_128_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24093,62242,8,128,8,1,0,2,warp-per-shift-shared-memory,8_128_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20464,73293,8,128,8,1,0,4,warp-per-shift-shared-memory,8_128_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21018,71363,8,128,8,1,0,8,warp-per-shift-shared-memory,8_128_True_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,39105,38156,8,128,8,1,1,1,warp-per-shift-shared-memory,8_128_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26025,57210,8,128,8,1,1,2,warp-per-shift-shared-memory,8_128_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22222,66774,8,128,8,1,1,4,warp-per-shift-shared-memory,8_128_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22802,65114,8,128,8,1,1,8,warp-per-shift-shared-memory,8_128_True_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,53570,28001,8,256,8,0,0,1,warp-per-shift-shared-memory,8_256_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,38713,38749,8,256,8,0,0,2,warp-per-shift-shared-memory,8_256_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34936,42936,8,256,8,0,0,4,warp-per-shift-shared-memory,8_256_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,55516,26888,8,256,8,0,1,1,warp-per-shift-shared-memory,8_256_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,40589,36715,8,256,8,0,1,2,warp-per-shift-shared-memory,8_256_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36775,40584,8,256,8,0,1,4,warp-per-shift-shared-memory,8_256_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,37423,40078,8,256,8,1,0,1,warp-per-shift-shared-memory,8_256_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28216,53161,8,256,8,1,0,2,warp-per-shift-shared-memory,8_256_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26499,56605,8,256,8,1,0,4,warp-per-shift-shared-memory,8_256_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,39355,37913,8,256,8,1,1,1,warp-per-shift-shared-memory,8_256_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,30061,49599,8,256,8,1,1,2,warp-per-shift-shared-memory,8_256_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28319,52582,8,256,8,1,1,4,warp-per-shift-shared-memory,8_256_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,43606,34398,16,32,16,0,0,1,warp-per-shift-shared-memory,16_32_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28258,53092,16,32,16,0,0,2,warp-per-shift-shared-memory,16_32_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,29475,50891,16,32,16,0,0,4,warp-per-shift-shared-memory,16_32_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25194,59531,16,32,16,0,0,8,warp-per-shift-shared-memory,16_32_False_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,45632,32647,16,32,16,0,1,1,warp-per-shift-shared-memory,16_32_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,30088,49548,16,32,16,0,1,2,warp-per-shift-shared-memory,16_32_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,31343,47509,16,32,16,0,1,4,warp-per-shift-shared-memory,16_32_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27046,55108,16,32,16,0,1,8,warp-per-shift-shared-memory,16_32_False_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,32790,45747,16,32,16,1,0,1,warp-per-shift-shared-memory,16_32_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21437,69962,16,32,16,1,0,2,warp-per-shift-shared-memory,16_32_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23271,64454,16,32,16,1,0,4,warp-per-shift-shared-memory,16_32_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18815,79715,16,32,16,1,0,8,warp-per-shift-shared-memory,16_32_True_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34675,42997,16,32,16,1,1,1,warp-per-shift-shared-memory,16_32_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23346,63628,16,32,16,1,1,2,warp-per-shift-shared-memory,16_32_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25061,59419,16,32,16,1,1,4,warp-per-shift-shared-memory,16_32_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20618,72250,16,32,16,1,1,8,warp-per-shift-shared-memory,16_32_True_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,43595,34408,16,128,16,0,0,1,warp-per-shift-shared-memory,16_128_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28221,53154,16,128,16,0,0,2,warp-per-shift-shared-memory,16_128_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,29461,50912,16,128,16,0,0,4,warp-per-shift-shared-memory,16_128_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,45560,32691,16,128,16,0,1,1,warp-per-shift-shared-memory,16_128_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,30068,49543,16,128,16,0,1,2,warp-per-shift-shared-memory,16_128_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,31336,47582,16,128,16,0,1,4,warp-per-shift-shared-memory,16_128_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,32808,45716,16,128,16,1,0,1,warp-per-shift-shared-memory,16_128_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21478,69837,16,128,16,1,0,2,warp-per-shift-shared-memory,16_128_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23301,64372,16,128,16,1,0,4,warp-per-shift-shared-memory,16_128_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34667,43045,16,128,16,1,1,1,warp-per-shift-shared-memory,16_128_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23345,63622,16,128,16,1,1,2,warp-per-shift-shared-memory,16_128_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25154,59217,16,128,16,1,1,4,warp-per-shift-shared-memory,16_128_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,43782,34262,16,256,16,0,0,1,warp-per-shift-shared-memory,16_256_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,45761,29603,16,256,16,0,1,1,warp-per-shift-shared-memory,16_256_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,33051,45334,16,256,16,1,0,1,warp-per-shift-shared-memory,16_256_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34867,42809,16,256,16,1,1,1,warp-per-shift-shared-memory,16_256_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,47510,31573,32,32,32,0,0,1,warp-per-shift-shared-memory,32_32_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,31588,47482,32,32,32,0,0,2,warp-per-shift-shared-memory,32_32_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,49491,30134,32,32,32,0,1,1,warp-per-shift-shared-memory,32_32_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,33466,44566,32,32,32,0,1,2,warp-per-shift-shared-memory,32_32_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,35816,41878,32,32,32,1,0,1,warp-per-shift-shared-memory,32_32_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24454,61342,32,32,32,1,0,2,warp-per-shift-shared-memory,32_32_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,37636,36869,32,32,32,1,1,1,warp-per-shift-shared-memory,32_32_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26298,56624,32,32,32,1,1,2,warp-per-shift-shared-memory,32_32_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,47476,31593,32,128,32,0,0,1,warp-per-shift-shared-memory,32_128_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,49430,30160,32,128,32,0,1,1,warp-per-shift-shared-memory,32_128_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,35897,41785,32,128,32,1,0,1,warp-per-shift-shared-memory,32_128_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,37688,39606,32,128,32,1,1,1,warp-per-shift-shared-memory,32_128_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,82111,18269,8,32,8,0,0,1,warp-per-shift-shared-memory,8_32_False_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,55854,26857,8,32,8,0,0,2,warp-per-shift-shared-memory,8_32_False_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,60164,24931,8,256,8,1,0,1,warp-per-shift-shared-memory,8_256_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,54247,27652,8,32,8,0,0,4,warp-per-shift-shared-memory,8_32_False_False_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,45934,32655,8,32,8,0,0,8,warp-per-shift-shared-memory,8_32_False_False_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,84342,17738,8,32,8,0,1,1,warp-per-shift-shared-memory,8_32_False_True_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,58032,25724,8,32,8,0,1,2,warp-per-shift-shared-memory,8_32_False_True_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,56314,26496,8,32,8,0,1,4,warp-per-shift-shared-memory,8_32_False_True_4,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,48092,31017,8,32,8,0,1,8,warp-per-shift-shared-memory,8_32_False_True_8,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,59082,25406,8,32,8,1,0,1,warp-per-shift-shared-memory,8_32_True_False_1,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,38033,39392,8,32,8,1,0,2,warp-per-shift-shared-memory,8_32_True_False_2,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
