,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,left_matrices_per_thread,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,2754311,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,2754327,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,2754338,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,2754343,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,2754353,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,2754328,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,2754343,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,2754336,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,2754327,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,2754323,545,4,1,1,1,1,multimat-both-multirow-both,4_1_1_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,2780461,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,2780482,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,2780499,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,2780480,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,2780486,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,2780482,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,2780474,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,2780472,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,2780467,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,2780480,540,4,1,1,1,2,multimat-both-multirow-both,4_1_1_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,2780512,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,2780603,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,2780677,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,2780674,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,2780484,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,2780617,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,2780664,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,2780565,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,2780550,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,2780573,540,4,1,1,1,4,multimat-both-multirow-both,4_1_1_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1958385,766,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1957675,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1957682,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1957691,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1957694,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1957690,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1957701,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1957707,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1957685,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1957707,767,4,2,1,1,1,multimat-both-multirow-both,4_1_1_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1749296,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1749370,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1749377,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1749393,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1749403,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1749422,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1749443,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1749406,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1749420,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1749393,858,4,2,1,1,2,multimat-both-multirow-both,4_1_1_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1723085,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1723119,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1723123,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1723112,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1723122,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1723116,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1723104,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1723128,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1723143,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1723113,871,4,2,1,1,4,multimat-both-multirow-both,4_1_1_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1513620,996,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1517002,997,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1515131,997,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1515042,993,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1516930,993,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1516178,997,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1515907,997,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1516997,995,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1516216,990,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1515998,993,4,4,1,1,1,multimat-both-multirow-both,4_1_1_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1306555,1160,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1306962,1148,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1306946,1148,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1306961,1148,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1307008,1148,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1306955,1148,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1306945,1148,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1306936,1148,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1308424,1152,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1307433,1150,4,4,1,1,2,multimat-both-multirow-both,4_1_1_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1248826,1214,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1249265,1201,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1249277,1205,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1249252,1201,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1249234,1201,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1249265,1201,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1249733,1206,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1249263,1205,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1249482,1202,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1249279,1201,4,4,1,1,4,multimat-both-multirow-both,4_1_1_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1869943,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1869595,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1870190,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1869585,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1870195,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1869634,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1869918,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1869630,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1870725,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1870088,804,4,1,1,2,1,multimat-both-multirow-both,4_1_2_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1860035,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1860039,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1860048,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1860048,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1860035,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1860029,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1860010,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1860025,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1860018,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1860039,807,4,1,1,2,2,multimat-both-multirow-both,4_1_2_1_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1895562,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1895603,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1895598,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1895570,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1895586,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1895580,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1895607,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1895619,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1895618,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1895618,792,4,1,1,2,4,multimat-both-multirow-both,4_1_2_1_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1457939,1034,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1460902,1035,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1458752,1032,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1459984,1035,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1459837,1035,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1460207,1030,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1460662,1034,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1460051,1035,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1460810,1035,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1460635,1034,4,2,1,2,1,multimat-both-multirow-both,4_1_2_2_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1288857,1174,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1290269,1169,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1290698,1167,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1290118,1166,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1290382,1166,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1290273,1169,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1290545,1168,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1290262,1167,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1290281,1168,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1290304,1167,4,2,1,2,2,multimat-both-multirow-both,4_1_2_2_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1277692,1175,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1277446,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1278040,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1278028,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1277799,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1277641,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1277766,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1278006,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1277774,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1277907,1176,4,2,1,2,4,multimat-both-multirow-both,4_1_2_2_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1273773,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1274824,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1274210,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1275448,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1275359,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1273962,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1275781,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1274590,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1275279,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1275131,1181,4,4,1,2,1,multimat-both-multirow-both,4_1_2_4_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1076461,1408,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1076781,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1076806,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1076810,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1076805,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1076795,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1076817,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1076837,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1077586,1397,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1076830,1393,4,4,1,2,2,multimat-both-multirow-both,4_1_2_4_2,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1014901,1493,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1015655,1484,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1015670,1484,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
3,1015303,1485,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
4,1015812,1483,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
5,1015304,1478,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
6,1015328,1484,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
7,1015353,1484,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
8,1015332,1478,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
9,1015329,1484,4,4,1,2,4,multimat-both-multirow-both,4_1_2_4_4,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
0,1412721,1067,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
1,1414304,1068,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
2,1412807,1064,4,1,1,4,1,multimat-both-multirow-both,4_1_4_1_1,16_16_128_128,65536,16,16,256,128,128,128x128,n_to_m_saturated
