,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,3741146,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3720691,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3720666,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3720691,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3720616,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3720641,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3720691,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3720691,41,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3319162,46,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3322652,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3327567,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3331823,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3320490,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3316280,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3315234,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3334849,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3316007,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3320467,45,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3182592,48,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3193899,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3192570,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3184879,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3202854,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3199825,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3194030,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3193921,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3198017,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3190261,47,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2869020,54,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2861017,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2866333,52,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2863780,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2870213,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2861287,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2860940,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2861152,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2878637,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2859993,53,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2357058,65,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2359839,64,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2363696,64,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2364399,63,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2367871,64,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2365358,63,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2365312,64,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2366789,63,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2369601,63,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2367775,64,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2119792,73,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2118860,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2138126,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2136239,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2138843,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2132099,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2138916,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2129817,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2135581,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2135200,70,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3675233,42,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3678033,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3677958,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3677983,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3678008,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3680705,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3679656,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3676459,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3678108,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3678058,41,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3636906,42,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3639421,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3648886,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3635075,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3648412,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3645290,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3636323,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3647313,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3650884,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3646214,41,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,3638320,42,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,3638221,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,3638471,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,3638521,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,3638496,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,3638596,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,3638746,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,3638721,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,3638596,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,3638546,41,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2868091,54,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2860437,53,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2863992,53,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2863005,52,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2849154,53,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2854400,52,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2865190,53,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2862532,52,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2857983,53,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2861016,52,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2444548,63,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2439944,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2443660,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2451623,61,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2446996,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2442652,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2438722,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2437780,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2441133,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2448598,62,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2286378,67,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2285164,66,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2287820,65,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2295146,65,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2284636,66,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2283613,66,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2284047,66,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2289601,65,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2285490,66,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2293915,66,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2418544,64,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2417465,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2416144,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2415137,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2414658,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2421528,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2416805,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2416012,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2415863,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2422090,62,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,1894499,82,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,1888631,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,1901762,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,1890161,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,1897238,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,1891885,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,1892481,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,1890005,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,1896616,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,1890900,79,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,1724565,89,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,1719837,87,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,1731937,87,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,1732631,86,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,1731230,87,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,1736077,85,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,1737668,86,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,1737489,86,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,1741669,86,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,1733000,86,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2808329,55,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2794723,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2793604,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2797150,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2809438,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2801133,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2809604,53,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2811752,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2799653,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2803218,54,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2777344,56,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2770273,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2758842,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2773122,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2772899,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2783064,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2772303,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2793047,53,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2770645,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2781183,55,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2743990,56,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2749495,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2748993,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2752530,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
4,2752083,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
5,2751785,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
6,2744022,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
7,2756134,54,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
8,2757259,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
9,2765228,55,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
0,2347178,66,4,2,4,1,multimat-right-multirow-both,4_4_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
1,2345936,65,4,2,4,1,multimat-right-multirow-both,4_4_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
2,2346784,64,4,2,4,1,multimat-right-multirow-both,4_4_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
3,2360512,64,4,2,4,1,multimat-right-multirow-both,4_4_2_1,32_32_1_4000,4097024,32,32,1024,1,4000,1x4000,one_to_many_saturated
